request_key,request_id,property_key,request_type_key,category,subcategory,owning_team,request_date,resolved_date,created_hour_ist,day_part_ist,priority,status,channel,sla_minutes,resolution_minutes,first_response_minutes,is_sla_breached,reopened_count,csat_score
1569,SR0001578,2,10,Billing,Incorrect folio,front_office,2025-11-12,2025-11-12,16,afternoon,P2,closed,phone,240,56,17.0,False,0,3.0
1570,SR0001580,2,1,Housekeeping,Room not cleaned,housekeeping,2025-11-30,2025-11-30,23,evening,P2,closed,phone,60,4,1.0,False,0,5.0
1571,SR0001581,2,10,Billing,Incorrect folio,front_office,2025-12-21,2025-12-22,20,evening,P2,closed,front_desk,240,223,56.0,False,0,3.0
1572,SR0001582,2,5,Maintenance,Hot water,maintenance,2025-12-26,2025-12-26,13,afternoon,P1,closed,phone,90,57,16.0,False,0,
1573,SR0001583,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-12-28,2025-12-28,9,morning,P3,closed,whatsapp,45,26,4.0,False,0,
1574,SR0001584,2,6,Maintenance,Wi-Fi down,maintenance,2026-01-06,2026-01-06,11,morning,P1,closed,app,60,13,5.0,False,0,5.0
1575,SR0001585,2,3,Housekeeping,Late checkout clean,housekeeping,2026-01-07,2026-01-07,9,morning,P2,closed,phone,90,16,5.0,False,0,5.0
1576,SR0001586,2,10,Billing,Incorrect folio,front_office,2026-01-15,2026-01-15,17,afternoon,P2,closed,phone,240,97,31.0,False,0,
1577,SR0001587,2,2,Housekeeping,Extra towels/linen,housekeeping,2026-02-07,2026-02-07,11,morning,P3,closed,front_desk,45,85,26.0,True,1,1.0
1578,SR0001588,2,7,Maintenance,Plumbing,maintenance,2026-02-12,2026-02-12,18,evening,P2,closed,front_desk,180,39,3.0,False,0,
1579,SR0001589,2,3,Housekeeping,Late checkout clean,housekeeping,2026-03-09,2026-03-09,18,evening,P2,closed,email,90,121,14.0,True,0,
1580,SR0001590,2,8,Front Desk,Late check-in,front_office,2026-03-26,2026-03-26,15,afternoon,P2,closed,front_desk,30,21,6.0,False,0,
1581,SR0001591,2,2,Housekeeping,Extra towels/linen,housekeeping,2026-05-21,2026-05-21,17,afternoon,P3,closed,phone,45,45,3.0,False,0,
1582,SR0001592,2,1,Housekeeping,Room not cleaned,housekeeping,2026-05-22,2026-05-22,11,morning,P2,closed,front_desk,60,45,7.0,False,0,
1583,SR0001593,2,4,Maintenance,AC not cooling,maintenance,2026-05-31,2026-06-01,23,evening,P1,closed,whatsapp,120,64,20.0,False,0,
1584,SR0001594,2,5,Maintenance,Hot water,maintenance,2026-06-03,2026-06-03,9,morning,P1,closed,app,90,108,24.0,True,0,
1585,SR0001595,2,5,Maintenance,Hot water,maintenance,2026-06-07,2026-06-07,9,morning,P1,closed,whatsapp,90,17,4.0,False,0,3.0
1586,SR0001596,2,4,Maintenance,AC not cooling,maintenance,2026-06-20,2026-06-20,14,afternoon,P1,closed,front_desk,120,119,44.0,False,0,
1587,SR0001597,2,7,Maintenance,Plumbing,maintenance,2026-06-24,2026-06-24,16,afternoon,P2,closed,front_desk,180,11,3.0,False,0,
1588,SR0001598,2,1,Housekeeping,Room not cleaned,housekeeping,2026-07-11,2026-07-11,14,afternoon,P2,closed,whatsapp,60,38,6.0,False,0,5.0
1589,SR0001599,2,1,Housekeeping,Room not cleaned,housekeeping,2026-07-14,2026-07-14,17,afternoon,P2,closed,whatsapp,60,35,7.0,False,1,
1590,SR0001600,2,8,Front Desk,Late check-in,front_office,2026-07-23,2026-07-23,5,overnight,P2,closed,phone,30,7,1.0,False,0,4.0
1591,SR0001601,2,3,Housekeeping,Late checkout clean,housekeeping,2026-07-26,2026-07-26,18,evening,P2,closed,phone,90,186,42.0,True,0,3.0
1592,SR0001602,2,9,Front Desk,Key/access issue,front_office,2026-07-27,2026-07-27,16,afternoon,P1,closed,front_desk,30,8,2.0,False,0,
1593,SR0001603,2,10,Billing,Incorrect folio,front_office,2026-08-01,2026-08-01,14,afternoon,P2,closed,whatsapp,240,219,38.0,False,0,4.0
1594,SR0001604,2,9,Front Desk,Key/access issue,front_office,2025-02-10,2025-02-10,15,afternoon,P1,closed,phone,30,12,3.0,False,0,
1595,SR0001605,2,5,Maintenance,Hot water,maintenance,2025-02-13,2025-02-13,9,morning,P1,closed,phone,90,163,26.0,True,0,
1596,SR0001606,2,9,Front Desk,Key/access issue,front_office,2025-02-18,2025-02-18,20,evening,P1,closed,whatsapp,30,37,12.0,True,0,
1597,SR0001607,2,4,Maintenance,AC not cooling,maintenance,2025-03-13,2025-03-13,10,morning,P1,closed,front_desk,120,61,18.0,False,0,5.0
1598,SR0001608,2,6,Maintenance,Wi-Fi down,maintenance,2025-03-16,2025-03-16,14,afternoon,P1,closed,whatsapp,60,14,4.0,False,0,3.0
1599,SR0001609,2,6,Maintenance,Wi-Fi down,maintenance,2025-03-23,2025-03-23,20,evening,P1,closed,whatsapp,60,56,19.0,False,0,
1600,SR0001610,2,6,Maintenance,Wi-Fi down,maintenance,2025-03-30,2025-03-30,16,afternoon,P1,closed,phone,60,56,12.0,False,0,
1601,SR0001611,2,5,Maintenance,Hot water,maintenance,2025-03-31,2025-03-31,7,morning,P1,closed,whatsapp,90,20,6.0,False,0,
1602,SR0001612,2,6,Maintenance,Wi-Fi down,maintenance,2025-04-03,2025-04-03,7,morning,P1,closed,phone,60,4,1.0,False,0,
1603,SR0001613,2,7,Maintenance,Plumbing,maintenance,2025-05-01,2025-05-01,11,morning,P2,closed,front_desk,180,348,35.0,True,0,4.0
1604,SR0001614,2,10,Billing,Incorrect folio,front_office,2025-05-05,2025-05-05,16,afternoon,P2,closed,whatsapp,240,210,37.0,False,0,
1605,SR0001615,2,4,Maintenance,AC not cooling,maintenance,2025-05-07,2025-05-07,15,afternoon,P1,closed,phone,120,4,1.0,False,0,
1606,SR0001616,2,9,Front Desk,Key/access issue,front_office,2025-05-17,2025-05-17,13,afternoon,P1,closed,whatsapp,30,63,19.0,True,0,4.0
1607,SR0001617,2,9,Front Desk,Key/access issue,front_office,2025-06-05,2025-06-05,19,evening,P1,closed,whatsapp,30,17,3.0,False,0,4.0
1608,SR0001618,2,5,Maintenance,Hot water,maintenance,2025-06-06,2025-06-06,6,morning,P1,closed,whatsapp,90,21,7.0,False,0,
1609,SR0001619,2,10,Billing,Incorrect folio,front_office,2025-06-13,2025-06-13,17,afternoon,P2,closed,whatsapp,240,239,59.0,False,0,5.0
1610,SR0001620,2,1,Housekeeping,Room not cleaned,housekeeping,2025-07-13,2025-07-13,17,afternoon,P2,closed,phone,60,34,6.0,False,0,
1611,SR0001621,2,8,Front Desk,Late check-in,front_office,2025-07-20,2025-07-20,20,evening,P2,closed,email,30,5,1.0,False,0,5.0
1612,SR0001622,2,3,Housekeeping,Late checkout clean,housekeeping,2025-07-26,2025-07-26,10,morning,P2,closed,whatsapp,90,24,5.0,False,0,
1613,SR0001623,2,3,Housekeeping,Late checkout clean,housekeeping,2025-07-30,2025-07-30,5,overnight,P2,closed,whatsapp,90,80,24.0,False,0,
1614,SR0001624,2,7,Maintenance,Plumbing,maintenance,2025-08-05,2025-08-05,20,evening,P2,closed,front_desk,180,26,7.0,False,1,
1615,SR0001625,2,7,Maintenance,Plumbing,maintenance,2025-08-07,2025-08-07,15,afternoon,P2,closed,front_desk,180,16,4.0,False,0,3.0
1616,SR0001626,2,5,Maintenance,Hot water,maintenance,2025-08-09,2025-08-09,18,evening,P1,closed,front_desk,90,64,5.0,False,0,
1617,SR0001627,2,7,Maintenance,Plumbing,maintenance,2025-08-16,2025-08-16,6,morning,P2,closed,front_desk,180,236,88.0,True,0,
1618,SR0001628,2,4,Maintenance,AC not cooling,maintenance,2025-09-06,2025-09-06,12,afternoon,P1,closed,app,120,85,28.0,False,0,
1619,SR0001629,2,5,Maintenance,Hot water,maintenance,2025-09-11,2025-09-11,12,afternoon,P1,closed,whatsapp,90,34,11.0,False,0,5.0
1620,SR0001630,2,1,Housekeeping,Room not cleaned,housekeeping,2025-09-22,2025-09-22,15,afternoon,P2,closed,front_desk,60,65,17.0,True,0,2.0
1621,SR0001631,2,5,Maintenance,Hot water,maintenance,2025-09-30,2025-09-30,9,morning,P1,closed,whatsapp,90,62,17.0,False,0,5.0
1622,SR0001632,2,4,Maintenance,AC not cooling,maintenance,2025-10-01,2025-10-01,16,afternoon,P1,closed,phone,120,39,8.0,False,0,
1623,SR0001633,2,10,Billing,Incorrect folio,front_office,2025-10-11,2025-10-11,15,afternoon,P2,closed,phone,240,62,15.0,False,0,5.0
1624,SR0001634,2,4,Maintenance,AC not cooling,maintenance,2025-10-22,2025-10-22,11,morning,P1,closed,whatsapp,120,10,2.0,False,0,4.0
1625,SR0001635,2,6,Maintenance,Wi-Fi down,maintenance,2025-10-24,2025-10-24,10,morning,P1,closed,app,60,47,13.0,False,1,
1626,SR0001636,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-10-30,2025-10-30,13,afternoon,P3,closed,whatsapp,45,7,1.0,False,0,5.0
1627,SR0001637,2,8,Front Desk,Late check-in,front_office,2025-11-05,2025-11-06,23,evening,P2,closed,whatsapp,30,23,4.0,False,0,
1628,SR0001638,2,8,Front Desk,Late check-in,front_office,2025-11-06,2025-11-06,23,evening,P2,closed,front_desk,30,29,6.0,False,0,
1629,SR0001639,2,1,Housekeeping,Room not cleaned,housekeeping,2025-11-10,2025-11-10,16,afternoon,P2,closed,front_desk,60,74,11.0,True,0,2.0
1630,SR0001640,2,8,Front Desk,Late check-in,front_office,2025-11-13,2025-11-13,17,afternoon,P2,closed,whatsapp,30,46,8.0,True,0,
1631,SR0001641,2,9,Front Desk,Key/access issue,front_office,2025-11-24,2025-11-24,10,morning,P1,closed,app,30,4,1.0,False,0,3.0
1632,SR0001642,2,10,Billing,Incorrect folio,front_office,2025-11-26,2025-11-26,18,evening,P2,closed,whatsapp,240,53,16.0,False,0,
1633,SR0001643,2,7,Maintenance,Plumbing,maintenance,2025-12-05,2025-12-05,17,afternoon,P2,closed,app,180,86,10.0,False,0,5.0
1634,SR0001644,2,5,Maintenance,Hot water,maintenance,2025-12-07,2025-12-07,18,evening,P1,closed,whatsapp,90,175,54.0,True,0,
1635,SR0001645,2,3,Housekeeping,Late checkout clean,housekeeping,2025-12-12,2025-12-13,23,evening,P2,closed,phone,90,54,17.0,False,0,
1636,SR0001646,2,10,Billing,Incorrect folio,front_office,2025-12-24,2025-12-24,13,afternoon,P2,closed,whatsapp,240,307,112.0,True,1,
1637,SR0001647,2,6,Maintenance,Wi-Fi down,maintenance,2026-01-08,2026-01-08,14,afternoon,P1,closed,phone,60,94,22.0,True,0,
1638,SR0001648,2,9,Front Desk,Key/access issue,front_office,2026-01-09,2026-01-09,20,evening,P1,closed,front_desk,30,4,1.0,False,0,
1639,SR0001649,2,7,Maintenance,Plumbing,maintenance,2026-01-31,2026-01-31,20,evening,P2,closed,phone,180,25,3.0,False,0,5.0
1640,SR0001650,2,8,Front Desk,Late check-in,front_office,2026-02-09,2026-02-09,15,afternoon,P2,closed,whatsapp,30,24,5.0,False,0,
1641,SR0001651,2,6,Maintenance,Wi-Fi down,maintenance,2026-02-25,2026-02-25,10,morning,P1,closed,app,60,116,16.0,True,0,
1642,SR0001652,2,7,Maintenance,Plumbing,maintenance,2026-03-08,2026-03-08,6,morning,P2,closed,front_desk,180,59,22.0,False,0,
1643,SR0001653,2,10,Billing,Incorrect folio,front_office,2026-03-19,2026-03-19,14,afternoon,P2,closed,phone,240,149,20.0,False,0,5.0
1644,SR0001654,2,4,Maintenance,AC not cooling,maintenance,2026-03-30,2026-03-30,19,evening,P1,closed,whatsapp,120,50,16.0,False,0,
1645,SR0001655,2,6,Maintenance,Wi-Fi down,maintenance,2026-04-01,2026-04-01,13,afternoon,P1,closed,phone,60,67,12.0,True,0,
1646,SR0001656,2,6,Maintenance,Wi-Fi down,maintenance,2026-04-04,2026-04-04,12,afternoon,P1,closed,whatsapp,60,33,6.0,False,1,
1647,SR0001657,2,7,Maintenance,Plumbing,maintenance,2026-04-10,2026-04-10,19,evening,P2,closed,phone,180,20,5.0,False,0,
1648,SR0001658,2,5,Maintenance,Hot water,maintenance,2026-05-04,2026-05-04,20,evening,P1,closed,app,90,45,11.0,False,0,
1649,SR0001659,2,7,Maintenance,Plumbing,maintenance,2026-05-10,2026-05-10,14,afternoon,P2,closed,whatsapp,180,252,71.0,True,0,
1650,SR0001660,2,5,Maintenance,Hot water,maintenance,2026-05-28,2026-05-28,16,afternoon,P1,closed,whatsapp,90,101,15.0,True,0,1.0
1651,SR0001661,2,6,Maintenance,Wi-Fi down,maintenance,2026-06-08,2026-06-08,10,morning,P1,closed,front_desk,60,42,11.0,False,1,
1652,SR0001662,2,7,Maintenance,Plumbing,maintenance,2026-06-10,2026-06-10,12,afternoon,P2,closed,phone,180,60,18.0,False,0,
1653,SR0001663,2,5,Maintenance,Hot water,maintenance,2026-06-20,2026-06-20,12,afternoon,P1,closed,whatsapp,90,120,26.0,True,0,3.0
1654,SR0001664,2,1,Housekeeping,Room not cleaned,housekeeping,2026-06-23,2026-06-23,18,evening,P2,closed,whatsapp,60,82,31.0,True,0,
1655,SR0001665,2,7,Maintenance,Plumbing,maintenance,2026-07-18,2026-07-18,9,morning,P2,closed,phone,180,39,8.0,False,0,5.0
1656,SR0001666,2,3,Housekeeping,Late checkout clean,housekeeping,2026-07-24,2026-07-24,8,morning,P2,closed,phone,90,40,14.0,False,1,
1657,SR0001667,2,9,Front Desk,Key/access issue,front_office,2026-07-26,2026-07-26,12,afternoon,P1,closed,phone,30,19,3.0,False,0,
1658,SR0001668,2,8,Front Desk,Late check-in,front_office,2026-08-05,2026-08-05,15,afternoon,P2,closed,phone,30,58,5.0,True,0,3.0
1659,SR0001669,2,5,Maintenance,Hot water,maintenance,2025-02-11,2025-02-11,19,evening,P1,closed,phone,90,34,5.0,False,0,
1660,SR0001670,2,10,Billing,Incorrect folio,front_office,2025-02-23,2025-02-23,10,morning,P2,closed,phone,240,230,23.0,False,0,
1661,SR0001671,2,7,Maintenance,Plumbing,maintenance,2025-02-28,2025-02-28,13,afternoon,P2,closed,whatsapp,180,43,10.0,False,0,5.0
1662,SR0001672,2,3,Housekeeping,Late checkout clean,housekeeping,2025-03-03,2025-03-03,15,afternoon,P2,closed,front_desk,90,51,4.0,False,0,
1663,SR0001673,2,7,Maintenance,Plumbing,maintenance,2025-03-21,2025-03-21,7,morning,P2,closed,whatsapp,180,132,37.0,False,0,4.0
1664,SR0001674,2,9,Front Desk,Key/access issue,front_office,2025-03-28,2025-03-28,8,morning,P1,closed,app,30,25,9.0,False,0,5.0
1665,SR0001675,2,10,Billing,Incorrect folio,front_office,2025-04-10,2025-04-10,11,morning,P2,closed,whatsapp,240,194,55.0,False,0,
1666,SR0001676,2,3,Housekeeping,Late checkout clean,housekeeping,2025-05-13,2025-05-14,23,evening,P2,closed,whatsapp,90,39,10.0,False,0,
1667,SR0001677,2,3,Housekeeping,Late checkout clean,housekeeping,2025-05-14,2025-05-14,19,evening,P2,closed,phone,90,55,11.0,False,0,
1668,SR0001678,2,10,Billing,Incorrect folio,front_office,2025-05-17,2025-05-17,11,morning,P2,closed,front_desk,240,132,21.0,False,0,
1669,SR0001679,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-05-20,2025-05-20,18,evening,P3,closed,whatsapp,45,32,7.0,False,0,
1670,SR0001680,2,10,Billing,Incorrect folio,front_office,2025-05-25,2025-05-25,3,overnight,P2,closed,whatsapp,240,144,50.0,False,0,
1671,SR0001681,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-05-27,2025-05-27,8,morning,P3,closed,whatsapp,45,107,21.0,True,0,
1672,SR0001682,2,8,Front Desk,Late check-in,front_office,2025-05-29,2025-05-29,10,morning,P2,closed,phone,30,4,1.0,False,0,
1673,SR0001683,2,8,Front Desk,Late check-in,front_office,2025-06-04,2025-06-04,19,evening,P2,closed,whatsapp,30,10,1.0,False,0,
1674,SR0001684,2,7,Maintenance,Plumbing,maintenance,2025-06-16,2025-06-16,14,afternoon,P2,closed,front_desk,180,218,64.0,True,0,3.0
1675,SR0001685,2,4,Maintenance,AC not cooling,maintenance,2025-07-09,2025-07-09,20,evening,P1,closed,whatsapp,120,96,33.0,False,0,5.0
1676,SR0001686,2,3,Housekeeping,Late checkout clean,housekeeping,2025-07-13,2025-07-13,12,afternoon,P2,closed,app,90,141,15.0,True,0,
1677,SR0001687,2,8,Front Desk,Late check-in,front_office,2025-07-15,2025-07-15,5,overnight,P2,closed,app,30,4,1.0,False,0,
1678,SR0001688,2,10,Billing,Incorrect folio,front_office,2025-07-18,2025-07-18,18,evening,P2,closed,front_desk,240,273,83.0,True,0,
1679,SR0001689,2,1,Housekeeping,Room not cleaned,housekeeping,2025-07-21,2025-07-21,23,evening,P2,closed,app,60,6,2.0,False,0,4.0
1680,SR0001690,2,3,Housekeeping,Late checkout clean,housekeeping,2025-07-24,2025-07-24,14,afternoon,P2,closed,whatsapp,90,21,1.0,False,0,
1681,SR0001691,2,4,Maintenance,AC not cooling,maintenance,2025-08-01,2025-08-01,10,morning,P1,closed,app,120,99,30.0,False,0,4.0
1682,SR0001692,2,5,Maintenance,Hot water,maintenance,2025-08-04,2025-08-04,6,morning,P1,closed,whatsapp,90,42,3.0,False,0,5.0
1683,SR0001693,2,4,Maintenance,AC not cooling,maintenance,2025-08-11,2025-08-11,21,evening,P1,closed,whatsapp,120,141,13.0,True,0,
1684,SR0001694,2,5,Maintenance,Hot water,maintenance,2025-09-02,2025-09-02,6,morning,P1,closed,whatsapp,90,46,14.0,False,0,5.0
1685,SR0001695,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-09-03,2025-09-03,19,evening,P3,closed,whatsapp,45,63,24.0,True,0,
1686,SR0001696,2,6,Maintenance,Wi-Fi down,maintenance,2025-09-08,2025-09-08,10,morning,P1,closed,front_desk,60,51,12.0,False,0,
1687,SR0001697,2,10,Billing,Incorrect folio,front_office,2025-09-09,2025-09-09,16,afternoon,P2,closed,front_desk,240,60,13.0,False,0,
1688,SR0001698,2,5,Maintenance,Hot water,maintenance,2025-09-20,2025-09-20,13,afternoon,P1,closed,phone,90,25,6.0,False,0,5.0
1689,SR0001699,2,4,Maintenance,AC not cooling,maintenance,2025-09-21,2025-09-21,9,morning,P1,closed,whatsapp,120,147,15.0,True,0,
1690,SR0001700,2,8,Front Desk,Late check-in,front_office,2025-10-09,2025-10-09,19,evening,P2,closed,app,30,9,3.0,False,0,
1691,SR0001701,2,1,Housekeeping,Room not cleaned,housekeeping,2025-10-14,2025-10-14,21,evening,P2,closed,front_desk,60,59,12.0,False,0,
1692,SR0001702,2,3,Housekeeping,Late checkout clean,housekeeping,2025-10-16,2025-10-16,0,overnight,P2,closed,front_desk,90,21,3.0,False,0,
1693,SR0001703,2,4,Maintenance,AC not cooling,maintenance,2025-10-17,2025-10-17,14,afternoon,P1,closed,whatsapp,120,116,24.0,False,0,
1694,SR0001704,2,9,Front Desk,Key/access issue,front_office,2025-10-18,2025-10-18,19,evening,P1,closed,front_desk,30,24,3.0,False,0,5.0
1695,SR0001705,2,6,Maintenance,Wi-Fi down,maintenance,2025-10-28,2025-10-28,21,evening,P1,closed,whatsapp,60,21,6.0,False,0,
1696,SR0001706,2,10,Billing,Incorrect folio,front_office,2025-11-04,2025-11-04,8,morning,P2,closed,phone,240,224,19.0,False,0,
1697,SR0001707,2,10,Billing,Incorrect folio,front_office,2025-11-06,2025-11-06,11,morning,P2,closed,whatsapp,240,91,28.0,False,0,
1698,SR0001708,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-11-29,2025-11-29,19,evening,P3,closed,app,45,27,7.0,False,0,5.0
1699,SR0001709,2,3,Housekeeping,Late checkout clean,housekeeping,2025-12-05,2025-12-05,8,morning,P2,closed,whatsapp,90,29,9.0,False,0,
1700,SR0001710,2,4,Maintenance,AC not cooling,maintenance,2025-12-09,2025-12-09,6,morning,P1,closed,front_desk,120,34,8.0,False,0,
1701,SR0001711,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-12-16,2025-12-16,11,morning,P3,closed,front_desk,45,5,1.0,False,0,
1702,SR0001712,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-12-19,2025-12-19,10,morning,P3,closed,front_desk,45,80,24.0,True,0,2.0
1703,SR0001713,2,10,Billing,Incorrect folio,front_office,2026-01-10,2026-01-11,21,evening,P2,closed,phone,240,196,71.0,False,0,
1704,SR0001714,2,1,Housekeeping,Room not cleaned,housekeeping,2026-01-25,2026-01-25,9,morning,P2,closed,phone,60,11,2.0,False,0,
1705,SR0001715,2,4,Maintenance,AC not cooling,maintenance,2026-02-10,2026-02-10,14,afternoon,P1,closed,whatsapp,120,77,18.0,False,0,
1706,SR0001716,2,4,Maintenance,AC not cooling,maintenance,2026-03-01,2026-03-01,2,overnight,P1,closed,email,120,157,23.0,True,0,
1707,SR0001717,2,10,Billing,Incorrect folio,front_office,2026-04-03,2026-04-03,18,evening,P2,closed,whatsapp,240,100,34.0,False,0,
1708,SR0001718,2,9,Front Desk,Key/access issue,front_office,2026-04-10,2026-04-10,5,overnight,P1,closed,whatsapp,30,10,1.0,False,0,
1709,SR0001719,2,10,Billing,Incorrect folio,front_office,2026-04-11,2026-04-11,10,morning,P2,closed,phone,240,269,35.0,True,0,
1710,SR0001720,2,9,Front Desk,Key/access issue,front_office,2026-04-17,2026-04-17,13,afternoon,P1,closed,whatsapp,30,39,10.0,True,0,
1711,SR0001721,2,6,Maintenance,Wi-Fi down,maintenance,2026-05-02,2026-05-02,15,afternoon,P1,closed,whatsapp,60,65,18.0,True,0,
1712,SR0001722,2,8,Front Desk,Late check-in,front_office,2026-05-04,2026-05-04,15,afternoon,P2,closed,whatsapp,30,12,4.0,False,0,
1713,SR0001723,2,9,Front Desk,Key/access issue,front_office,2026-05-15,2026-05-15,11,morning,P1,closed,whatsapp,30,20,4.0,False,0,5.0
1714,SR0001724,2,4,Maintenance,AC not cooling,maintenance,2026-05-26,2026-05-26,10,morning,P1,closed,front_desk,120,41,12.0,False,0,
1715,SR0001725,2,6,Maintenance,Wi-Fi down,maintenance,2026-06-09,2026-06-09,14,afternoon,P1,closed,whatsapp,60,37,3.0,False,1,
1716,SR0001726,2,9,Front Desk,Key/access issue,front_office,2026-06-29,2026-06-29,11,morning,P1,closed,whatsapp,30,8,2.0,False,0,
1717,SR0001727,2,9,Front Desk,Key/access issue,front_office,2026-07-06,2026-07-06,15,afternoon,P1,closed,whatsapp,30,35,9.0,True,0,3.0
1718,SR0001728,2,4,Maintenance,AC not cooling,maintenance,2026-07-07,2026-07-07,10,morning,P1,closed,phone,120,68,20.0,False,0,
1719,SR0001729,2,6,Maintenance,Wi-Fi down,maintenance,2026-07-14,2026-07-14,8,morning,P1,closed,phone,60,18,3.0,False,0,
1720,SR0001730,2,10,Billing,Incorrect folio,front_office,2026-07-21,2026-07-21,15,afternoon,P2,closed,whatsapp,240,94,32.0,False,0,
1721,SR0001731,2,4,Maintenance,AC not cooling,maintenance,2026-07-22,2026-07-22,8,morning,P1,closed,phone,120,48,5.0,False,0,
1722,SR0001732,2,10,Billing,Incorrect folio,front_office,2025-02-10,2025-02-10,11,morning,P2,closed,front_desk,240,94,23.0,False,1,4.0
1723,SR0001733,2,10,Billing,Incorrect folio,front_office,2025-03-18,2025-03-18,9,morning,P2,closed,front_desk,240,59,10.0,False,0,5.0
1724,SR0001734,2,1,Housekeeping,Room not cleaned,housekeeping,2025-03-24,2025-03-24,10,morning,P2,closed,whatsapp,60,32,11.0,False,0,
1725,SR0001735,2,10,Billing,Incorrect folio,front_office,2025-04-15,2025-04-15,14,afternoon,P2,closed,whatsapp,240,69,9.0,False,0,
1726,SR0001736,2,3,Housekeeping,Late checkout clean,housekeeping,2025-04-25,2025-04-25,18,evening,P2,closed,whatsapp,90,86,14.0,False,0,5.0
1727,SR0001737,2,3,Housekeeping,Late checkout clean,housekeeping,2025-04-29,2025-04-29,6,morning,P2,closed,app,90,19,2.0,False,0,5.0
1728,SR0001738,2,8,Front Desk,Late check-in,front_office,2025-06-05,2025-06-05,20,evening,P2,closed,whatsapp,30,18,5.0,False,0,4.0
1729,SR0001739,2,8,Front Desk,Late check-in,front_office,2025-06-08,2025-06-08,15,afternoon,P2,closed,whatsapp,30,8,2.0,False,0,4.0
1730,SR0001740,2,1,Housekeeping,Room not cleaned,housekeeping,2025-06-10,2025-06-10,17,afternoon,P2,closed,front_desk,60,19,6.0,False,0,3.0
1731,SR0001741,2,7,Maintenance,Plumbing,maintenance,2025-06-19,2025-06-19,11,morning,P2,closed,front_desk,180,37,12.0,False,0,
