property_key,property_code,stay_date,date_key,year_month,day_name,is_weekend,rooms_available,rooms_out_of_order,unit_nights_physical,rooms_sold,rooms_sold_microstay,room_revenue_net_inr,gst_inr,room_revenue_gross_inr,commission_inr,net_after_commission_inr,occupancy_pct,occupancy_pct_benchmark,occupancy_ooo_gap_pp,adr_inr,adr_excl_microstay_inr,revpar_inr
1,BLR-BTM,2025-03-07,20250307,2025-03,Friday,False,16,0,16,15,0,66318.16,7958.20,74276.36,3378.28,62939.88,93.75,93.75,0.00,4421.21,4421.21,4144.89
3,BLR-HSR,2026-07-10,20260710,2026-07,Friday,False,10,0,10,6,0,22398.20,1119.91,23518.11,1237.15,21161.05,60.00,60.00,0.00,3733.03,3733.03,2239.82
2,BLR-KOR,2025-09-16,20250916,2025-09,Tuesday,False,14,0,14,13,1,60079.04,7209.50,67288.54,4825.09,55253.95,92.86,92.86,0.00,4621.46,4847.29,4291.36
1,BLR-BTM,2025-06-08,20250608,2025-06,Sunday,True,15,1,16,8,0,32398.73,3887.85,36286.58,1600.65,30798.08,53.33,50.00,3.33,4049.84,4049.84,2159.92
3,BLR-HSR,2026-03-02,20260302,2026-03,Monday,False,9,1,10,2,0,5897.61,294.88,6192.49,1029.34,4868.27,22.22,20.00,2.22,2948.81,2948.81,655.29
2,BLR-KOR,2025-06-01,20250601,2025-06,Sunday,True,14,0,14,7,0,31218.20,3746.18,34964.38,2026.14,29192.06,50.00,50.00,0.00,4459.74,4459.74,2229.87
1,BLR-BTM,2025-10-01,20251001,2025-10,Wednesday,False,15,1,16,14,1,58231.40,2911.57,61142.97,4708.12,53523.28,93.33,87.50,5.83,4159.39,4408.30,3882.09
2,BLR-KOR,2025-09-30,20250930,2025-09,Tuesday,False,14,0,14,9,0,49224.75,3562.32,52787.07,2261.21,46963.54,64.29,64.29,0.00,5469.42,5469.42,3516.05
2,BLR-KOR,2025-10-07,20251007,2025-10,Tuesday,False,14,0,14,9,0,40939.06,3073.22,44012.28,2350.02,38589.04,64.29,64.29,0.00,4548.78,4548.78,2924.22
2,BLR-KOR,2026-03-08,20260308,2026-03,Sunday,True,14,0,14,13,0,63222.97,3161.16,66384.13,2586.99,60635.98,92.86,92.86,0.00,4863.31,4863.31,4515.93
2,BLR-KOR,2025-10-05,20251005,2025-10,Sunday,True,14,0,14,11,0,50725.36,2536.28,53261.64,2754.04,47971.32,78.57,78.57,0.00,4611.40,4611.40,3623.24
2,BLR-KOR,2025-02-11,20250211,2025-02,Tuesday,False,14,0,14,11,0,51001.68,6571.08,57572.76,3047.94,47953.74,78.57,78.57,0.00,4636.52,4636.52,3642.98
1,BLR-BTM,2025-06-04,20250604,2025-06,Wednesday,False,16,0,16,8,0,31093.18,3731.20,34824.38,1433.78,29659.40,50.00,50.00,0.00,3886.65,3886.65,1943.32
1,BLR-BTM,2026-05-20,20260520,2026-05,Wednesday,False,16,0,16,13,0,60345.59,3017.28,63362.87,2792.15,57553.44,81.25,81.25,0.00,4641.97,4641.97,3771.60
2,BLR-KOR,2026-05-24,20260524,2026-05,Sunday,True,14,0,14,11,0,48106.29,2405.31,50511.60,1416.02,46690.27,78.57,78.57,0.00,4373.30,4373.30,3436.16
1,BLR-BTM,2026-02-13,20260213,2026-02,Friday,False,15,1,16,13,0,61355.28,3067.78,64423.06,4501.05,56854.23,86.67,81.25,5.42,4719.64,4719.64,4090.35
2,BLR-KOR,2025-08-10,20250810,2025-08,Sunday,True,13,1,14,8,0,36226.62,4347.18,40573.80,3914.68,32311.94,61.54,57.14,4.40,4528.33,4528.33,2786.66
1,BLR-BTM,2025-02-26,20250226,2025-02,Wednesday,False,15,1,16,12,0,57751.07,6930.13,64681.20,3544.74,54206.33,80.00,75.00,5.00,4812.59,4812.59,3850.07
2,BLR-KOR,2025-04-27,20250427,2025-04,Sunday,True,14,0,14,6,0,24824.27,2978.91,27803.18,3333.60,21490.67,42.86,42.86,0.00,4137.38,4137.38,1773.16
3,BLR-HSR,2026-05-05,20260505,2026-05,Tuesday,False,10,0,10,3,0,10133.12,506.66,10639.78,1043.67,9089.45,30.00,30.00,0.00,3377.71,3377.71,1013.31
2,BLR-KOR,2025-10-30,20251030,2025-10,Thursday,False,14,0,14,14,1,62525.19,4122.63,66647.82,5717.71,56807.48,100.00,100.00,0.00,4466.09,4652.42,4466.09
1,BLR-BTM,2025-08-27,20250827,2025-08,Wednesday,False,15,1,16,11,0,53139.59,6376.76,59516.35,2014.09,51125.50,73.33,68.75,4.58,4830.87,4830.87,3542.64
1,BLR-BTM,2025-11-15,20251115,2025-11,Saturday,True,16,0,16,14,0,60059.66,3002.98,63062.64,5071.01,54988.65,87.50,87.50,0.00,4289.98,4289.98,3753.73
2,BLR-KOR,2026-02-27,20260227,2026-02,Friday,False,14,0,14,13,0,65467.86,3273.40,68741.26,6854.03,58613.83,92.86,92.86,0.00,5035.99,5035.99,4676.28
2,BLR-KOR,2025-08-12,20250812,2025-08,Tuesday,False,14,0,14,12,0,58936.42,8031.66,66968.08,6128.32,52808.10,85.71,85.71,0.00,4911.37,4911.37,4209.74
1,BLR-BTM,2026-08-01,20260801,2026-08,Saturday,True,15,1,16,10,0,42061.74,2103.08,44164.82,2654.38,39407.36,66.67,62.50,4.17,4206.17,4206.17,2804.12
2,BLR-KOR,2026-06-26,20260626,2026-06,Friday,False,14,0,14,10,0,47254.17,3421.75,50675.92,2965.60,44288.57,71.43,71.43,0.00,4725.42,4725.42,3375.30
1,BLR-BTM,2025-04-02,20250402,2025-04,Wednesday,False,16,0,16,14,0,59091.73,7091.01,66182.74,6177.40,52914.33,87.50,87.50,0.00,4220.84,4220.84,3693.23
1,BLR-BTM,2025-09-25,20250925,2025-09,Thursday,False,15,1,16,10,1,40627.74,2031.39,42659.13,5093.71,35534.03,66.67,62.50,4.17,4062.77,4301.79,2708.52
2,BLR-KOR,2026-06-25,20260625,2026-06,Thursday,False,14,0,14,12,0,55854.06,3851.75,59705.81,2614.65,53239.41,85.71,85.71,0.00,4654.51,4654.51,3989.58
1,BLR-BTM,2026-02-23,20260223,2026-02,Monday,False,14,2,16,8,0,37318.43,1865.92,39184.35,663.73,36654.70,57.14,50.00,7.14,4664.80,4664.80,2665.60
2,BLR-KOR,2025-12-01,20251201,2025-12,Monday,False,13,1,14,12,1,56801.53,3831.71,60633.24,3959.16,52842.37,92.31,85.71,6.59,4733.46,5061.25,4369.35
1,BLR-BTM,2026-02-19,20260219,2026-02,Thursday,False,16,0,16,11,0,51480.03,2574.01,54054.04,4819.58,46660.45,68.75,68.75,0.00,4680.00,4680.00,3217.50
2,BLR-KOR,2025-11-14,20251114,2025-11,Friday,False,14,0,14,14,1,64672.05,4215.78,68887.83,4011.38,60660.67,100.00,100.00,0.00,4619.43,4889.46,4619.43
3,BLR-HSR,2026-06-14,20260614,2026-06,Sunday,True,10,0,10,5,0,20050.47,1002.52,21052.99,0.00,20050.47,50.00,50.00,0.00,4010.09,4010.09,2005.05
1,BLR-BTM,2025-03-03,20250303,2025-03,Monday,False,16,0,16,10,0,45493.43,5459.21,50952.64,2887.20,42606.23,62.50,62.50,0.00,4549.34,4549.34,2843.34
3,BLR-HSR,2026-07-07,20260707,2026-07,Tuesday,False,9,1,10,8,0,30034.90,1501.74,31536.64,4296.74,25738.16,88.89,80.00,8.89,3754.36,3754.36,3337.21
2,BLR-KOR,2025-12-30,20251230,2025-12,Tuesday,False,14,0,14,9,0,41346.21,2067.31,43413.52,4742.90,36603.31,64.29,64.29,0.00,4594.02,4594.02,2953.30
1,BLR-BTM,2025-10-30,20251030,2025-10,Thursday,False,16,0,16,14,0,59253.60,2962.67,62216.27,3396.87,55856.73,87.50,87.50,0.00,4232.40,4232.40,3703.35
1,BLR-BTM,2025-07-21,20250721,2025-07,Monday,False,14,2,16,9,1,34780.19,4173.63,38953.82,1830.19,32950.00,64.29,56.25,8.04,3864.47,4219.02,2484.30
1,BLR-BTM,2026-01-18,20260118,2026-01,Sunday,True,16,0,16,11,0,48690.06,2434.49,51124.55,3355.38,45334.68,68.75,68.75,0.00,4426.37,4426.37,3043.13
3,BLR-HSR,2026-03-06,20260306,2026-03,Friday,False,10,0,10,2,0,6516.06,325.81,6841.87,533.21,5982.85,20.00,20.00,0.00,3258.03,3258.03,651.61
1,BLR-BTM,2025-11-17,20251117,2025-11,Monday,False,15,1,16,6,1,21741.00,1087.05,22828.05,2161.37,19579.63,40.00,37.50,2.50,3623.50,4158.54,1449.40
2,BLR-KOR,2025-08-01,20250801,2025-08,Friday,False,13,1,14,13,0,63041.65,8020.41,71062.06,6257.66,56783.99,100.00,92.86,7.14,4849.36,4849.36,4849.36
1,BLR-BTM,2026-06-24,20260624,2026-06,Wednesday,False,16,0,16,10,1,40123.00,2006.15,42129.15,761.41,39361.59,62.50,62.50,0.00,4012.30,4326.54,2507.69
1,BLR-BTM,2026-06-02,20260602,2026-06,Tuesday,False,15,1,16,14,1,61913.39,3095.68,65009.07,3390.64,58522.75,93.33,87.50,5.83,4422.39,4682.18,4127.56
1,BLR-BTM,2025-07-12,20250712,2025-07,Saturday,True,16,0,16,15,0,63127.29,7575.28,70702.57,5651.79,57475.50,93.75,93.75,0.00,4208.49,4208.49,3945.46
1,BLR-BTM,2025-12-11,20251211,2025-12,Thursday,False,15,1,16,15,2,60877.08,3043.86,63920.94,4891.29,55985.79,100.00,93.75,6.25,4058.47,4533.29,4058.47
2,BLR-KOR,2026-07-23,20260723,2026-07,Thursday,False,14,0,14,13,1,61195.69,3059.79,64255.48,6578.82,54616.87,92.86,92.86,0.00,4707.36,5026.17,4371.12
1,BLR-BTM,2025-09-20,20250920,2025-09,Saturday,True,16,0,16,15,0,66067.70,7928.11,73995.81,6675.90,59391.80,93.75,93.75,0.00,4404.51,4404.51,4129.23
1,BLR-BTM,2025-10-29,20251029,2025-10,Wednesday,False,15,1,16,15,0,65764.11,3288.19,69052.30,4591.26,61172.85,100.00,93.75,6.25,4384.27,4384.27,4384.27
2,BLR-KOR,2025-06-16,20250616,2025-06,Monday,False,14,0,14,14,0,65891.76,7907.02,73798.78,4022.10,61869.66,100.00,100.00,0.00,4706.55,4706.55,4706.55
1,BLR-BTM,2025-10-18,20251018,2025-10,Saturday,True,16,0,16,7,0,31289.23,1564.46,32853.69,1951.64,29337.59,43.75,43.75,0.00,4469.89,4469.89,1955.58
3,BLR-HSR,2026-05-28,20260528,2026-05,Thursday,False,10,0,10,4,0,15004.21,750.21,15754.42,553.95,14450.26,40.00,40.00,0.00,3751.05,3751.05,1500.42
1,BLR-BTM,2025-08-24,20250824,2025-08,Sunday,True,16,0,16,12,0,51114.30,6133.71,57248.01,5212.66,45901.64,75.00,75.00,0.00,4259.53,4259.53,3194.64
1,BLR-BTM,2025-05-08,20250508,2025-05,Thursday,False,16,0,16,7,0,35805.19,4296.63,40101.82,2121.93,33683.26,43.75,43.75,0.00,5115.03,5115.03,2237.82
2,BLR-KOR,2026-04-17,20260417,2026-04,Friday,False,13,1,14,13,0,63976.51,4257.19,68233.70,3850.91,60125.60,100.00,92.86,7.14,4921.27,4921.27,4921.27
3,BLR-HSR,2026-04-07,20260407,2026-04,Tuesday,False,9,1,10,5,1,16174.42,808.71,16983.13,844.91,15329.51,55.56,50.00,5.56,3234.88,3837.61,1797.16
2,BLR-KOR,2025-05-02,20250502,2025-05,Friday,False,14,0,14,8,0,38226.38,4587.16,42813.54,2694.58,35531.80,57.14,57.14,0.00,4778.30,4778.30,2730.46
3,BLR-HSR,2026-03-11,20260311,2026-03,Wednesday,False,10,0,10,4,0,14443.11,722.16,15165.27,1312.40,13130.71,40.00,40.00,0.00,3610.78,3610.78,1444.31
2,BLR-KOR,2026-03-06,20260306,2026-03,Friday,False,14,0,14,12,0,61091.45,3054.58,64146.03,1590.07,59501.38,85.71,85.71,0.00,5090.95,5090.95,4363.68
2,BLR-KOR,2026-03-02,20260302,2026-03,Monday,False,13,1,14,13,0,62682.75,3134.14,65816.89,6155.91,56526.84,100.00,92.86,7.14,4821.75,4821.75,4821.75
2,BLR-KOR,2025-08-13,20250813,2025-08,Wednesday,False,13,1,14,12,0,56015.75,6721.88,62737.63,4934.90,51080.85,92.31,85.71,6.59,4667.98,4667.98,4308.90
3,BLR-HSR,2026-05-16,20260516,2026-05,Saturday,True,10,0,10,5,0,16865.81,843.29,17709.10,1916.10,14949.71,50.00,50.00,0.00,3373.16,3373.16,1686.58
1,BLR-BTM,2025-06-09,20250609,2025-06,Monday,False,16,0,16,8,0,32609.78,3913.18,36522.96,2310.57,30299.21,50.00,50.00,0.00,4076.22,4076.22,2038.11
3,BLR-HSR,2026-04-16,20260416,2026-04,Thursday,False,10,0,10,2,1,5909.15,295.45,6204.60,146.96,5762.19,20.00,20.00,0.00,2954.58,4684.47,590.92
1,BLR-BTM,2026-07-01,20260701,2026-07,Wednesday,False,16,0,16,16,0,73086.21,4683.53,77769.74,5318.69,67767.52,100.00,100.00,0.00,4567.89,4567.89,4567.89
1,BLR-BTM,2025-07-22,20250722,2025-07,Tuesday,False,16,0,16,12,0,53998.67,6479.85,60478.52,3782.96,50215.71,75.00,75.00,0.00,4499.89,4499.89,3374.92
2,BLR-KOR,2025-12-15,20251215,2025-12,Monday,False,13,1,14,8,1,33868.82,1693.44,35562.26,3533.08,30335.74,61.54,57.14,4.40,4233.60,4707.10,2605.29
2,BLR-KOR,2025-09-09,20250909,2025-09,Tuesday,False,14,0,14,8,0,41737.54,5008.52,46746.06,2921.49,38816.05,57.14,57.14,0.00,5217.19,5217.19,2981.25
1,BLR-BTM,2025-10-24,20251024,2025-10,Friday,False,16,0,16,14,0,57083.40,2854.17,59937.57,4096.85,52986.55,87.50,87.50,0.00,4077.39,4077.39,3567.71
2,BLR-KOR,2025-08-06,20250806,2025-08,Wednesday,False,13,1,14,13,2,58431.14,7011.72,65442.86,6433.78,51997.36,100.00,92.86,7.14,4494.70,5083.72,4494.70
3,BLR-HSR,2026-05-22,20260522,2026-05,Friday,False,9,1,10,7,0,26130.31,1306.51,27436.82,1199.05,24931.26,77.78,70.00,7.78,3732.90,3732.90,2903.37
1,BLR-BTM,2025-07-16,20250716,2025-07,Wednesday,False,16,0,16,15,0,65524.95,7863.00,73387.95,4971.45,60553.50,93.75,93.75,0.00,4368.33,4368.33,4095.31
1,BLR-BTM,2026-02-14,20260214,2026-02,Saturday,True,16,0,16,15,1,64364.15,3218.23,67582.38,4500.70,59863.45,93.75,93.75,0.00,4290.94,4516.60,4022.76
1,BLR-BTM,2025-07-03,20250703,2025-07,Thursday,False,16,0,16,9,0,36506.76,4380.81,40887.57,2858.43,33648.33,56.25,56.25,0.00,4056.31,4056.31,2281.67
1,BLR-BTM,2026-03-28,20260328,2026-03,Saturday,True,15,1,16,12,0,51843.51,2592.18,54435.69,3840.13,48003.38,80.00,75.00,5.00,4320.29,4320.29,3456.23
1,BLR-BTM,2025-02-25,20250225,2025-02,Tuesday,False,16,0,16,16,2,67403.32,8088.41,75491.73,3808.20,63595.12,100.00,100.00,0.00,4212.71,4651.23,4212.71
3,BLR-HSR,2026-03-20,20260320,2026-03,Friday,False,10,0,10,4,0,13248.70,662.44,13911.14,882.89,12365.81,40.00,40.00,0.00,3312.18,3312.18,1324.87
3,BLR-HSR,2026-05-14,20260514,2026-05,Thursday,False,10,0,10,4,0,15153.99,757.70,15911.69,1263.90,13890.09,40.00,40.00,0.00,3788.50,3788.50,1515.40
2,BLR-KOR,2026-01-31,20260131,2026-01,Saturday,True,14,0,14,12,0,56309.80,3856.41,60166.21,3972.56,52337.24,85.71,85.71,0.00,4692.48,4692.48,4022.13
2,BLR-KOR,2026-02-11,20260211,2026-02,Wednesday,False,14,0,14,14,1,64400.90,3220.04,67620.94,5805.92,58594.98,100.00,100.00,0.00,4600.06,4863.08,4600.06
2,BLR-KOR,2025-04-25,20250425,2025-04,Friday,False,13,1,14,9,0,42622.87,5114.75,47737.62,6789.87,35833.00,69.23,64.29,4.95,4735.87,4735.87,3278.68
2,BLR-KOR,2026-06-04,20260604,2026-06,Thursday,False,14,0,14,14,0,64984.54,4270.29,69254.83,729.75,64254.79,100.00,100.00,0.00,4641.75,4641.75,4641.75
2,BLR-KOR,2025-11-23,20251123,2025-11,Sunday,True,14,0,14,2,0,8016.14,400.81,8416.95,672.93,7343.21,14.29,14.29,0.00,4008.07,4008.07,572.58
2,BLR-KOR,2025-05-05,20250505,2025-05,Monday,False,14,0,14,10,1,38594.27,4631.32,43225.59,1316.32,37277.95,71.43,71.43,0.00,3859.43,4136.05,2756.73
1,BLR-BTM,2026-07-03,20260703,2026-07,Friday,False,16,0,16,15,0,69247.40,4491.59,73738.99,5843.83,63403.57,93.75,93.75,0.00,4616.49,4616.49,4327.96
1,BLR-BTM,2026-07-26,20260726,2026-07,Sunday,True,16,0,16,9,0,37920.06,1896.00,39816.06,3996.40,33923.66,56.25,56.25,0.00,4213.34,4213.34,2370.00
1,BLR-BTM,2026-05-22,20260522,2026-05,Friday,False,16,0,16,9,0,42667.87,2133.40,44801.27,1091.38,41576.49,56.25,56.25,0.00,4740.87,4740.87,2666.74
1,BLR-BTM,2025-10-03,20251003,2025-10,Friday,False,16,0,16,13,0,58603.87,2930.19,61534.06,3971.77,54632.10,81.25,81.25,0.00,4507.99,4507.99,3662.74
2,BLR-KOR,2025-04-03,20250403,2025-04,Thursday,False,13,1,14,10,0,44663.39,5359.61,50023.00,2566.12,42097.27,76.92,71.43,5.49,4466.34,4466.34,3435.65
1,BLR-BTM,2025-06-27,20250627,2025-06,Friday,False,16,0,16,15,1,62613.40,7513.61,70127.01,5742.07,56871.33,93.75,93.75,0.00,4174.23,4391.72,3913.34
3,BLR-HSR,2026-04-06,20260406,2026-04,Monday,False,10,0,10,3,0,11857.08,592.85,12449.93,1495.49,10361.59,30.00,30.00,0.00,3952.36,3952.36,1185.71
1,BLR-BTM,2025-12-24,20251224,2025-12,Wednesday,False,16,0,16,7,0,26169.61,1308.48,27478.09,2360.56,23809.05,43.75,43.75,0.00,3738.52,3738.52,1635.60
2,BLR-KOR,2026-07-09,20260709,2026-07,Thursday,False,14,0,14,14,1,62535.38,3126.78,65662.16,3228.08,59307.30,100.00,100.00,0.00,4466.81,4662.66,4466.81
2,BLR-KOR,2025-03-02,20250302,2025-03,Sunday,True,14,0,14,8,0,37998.41,5010.99,43009.40,2189.77,35808.64,57.14,57.14,0.00,4749.80,4749.80,2714.17
1,BLR-BTM,2025-12-09,20251209,2025-12,Tuesday,False,16,0,16,15,0,65857.95,3292.91,69150.86,6201.21,59656.74,93.75,93.75,0.00,4390.53,4390.53,4116.12
1,BLR-BTM,2025-11-14,20251114,2025-11,Friday,False,16,0,16,15,0,69696.90,3484.84,73181.74,5363.27,64333.63,93.75,93.75,0.00,4646.46,4646.46,4356.06
2,BLR-KOR,2026-04-04,20260404,2026-04,Saturday,True,13,1,14,11,0,53794.01,3689.85,57483.86,5122.29,48671.72,84.62,78.57,6.04,4890.36,4890.36,4138.00
2,BLR-KOR,2025-03-19,20250319,2025-03,Wednesday,False,14,0,14,10,0,51029.65,6123.55,57153.20,2532.31,48497.34,71.43,71.43,0.00,5102.97,5102.97,3644.98
3,BLR-HSR,2026-03-07,20260307,2026-03,Saturday,True,9,1,10,3,0,10650.77,532.55,11183.32,533.21,10117.56,33.33,30.00,3.33,3550.26,3550.26,1183.42
2,BLR-KOR,2025-08-17,20250817,2025-08,Sunday,True,14,0,14,8,0,40012.51,4801.51,44814.02,2972.26,37040.25,57.14,57.14,0.00,5001.56,5001.56,2858.04
1,BLR-BTM,2026-01-03,20260103,2026-01,Saturday,True,15,1,16,14,0,58221.18,2911.06,61132.24,6632.65,51588.53,93.33,87.50,5.83,4158.66,4158.66,3881.41
1,BLR-BTM,2026-07-18,20260718,2026-07,Saturday,True,16,0,16,16,0,69973.55,3498.68,73472.23,4575.56,65397.99,100.00,100.00,0.00,4373.35,4373.35,4373.35
1,BLR-BTM,2025-05-15,20250515,2025-05,Thursday,False,16,0,16,16,0,70239.87,8428.78,78668.65,6029.98,64209.89,100.00,100.00,0.00,4389.99,4389.99,4389.99
1,BLR-BTM,2026-07-25,20260725,2026-07,Saturday,True,16,0,16,10,0,42287.06,2114.34,44401.40,3698.73,38588.33,62.50,62.50,0.00,4228.71,4228.71,2642.94
1,BLR-BTM,2025-07-28,20250728,2025-07,Monday,False,16,0,16,13,1,51822.18,6218.66,58040.84,1507.80,50314.38,81.25,81.25,0.00,3986.32,4220.34,3238.89
1,BLR-BTM,2025-11-10,20251110,2025-11,Monday,False,16,0,16,14,0,60834.81,3041.72,63876.53,4005.26,56829.55,87.50,87.50,0.00,4345.34,4345.34,3802.18
2,BLR-KOR,2026-05-07,20260507,2026-05,Thursday,False,14,0,14,14,0,66412.64,3320.63,69733.27,5684.97,60727.67,100.00,100.00,0.00,4743.76,4743.76,4743.76
1,BLR-BTM,2025-12-26,20251226,2025-12,Friday,False,15,1,16,7,0,28294.52,1414.72,29709.24,3020.74,25273.78,46.67,43.75,2.92,4042.07,4042.07,1886.30
2,BLR-KOR,2025-02-24,20250224,2025-02,Monday,False,13,1,14,12,1,54624.49,6554.95,61179.44,3957.61,50666.88,92.31,85.71,6.59,4552.04,4871.91,4201.88
1,BLR-BTM,2026-01-29,20260129,2026-01,Thursday,False,16,0,16,13,0,58174.79,2908.76,61083.55,4317.35,53857.44,81.25,81.25,0.00,4474.98,4474.98,3635.92
1,BLR-BTM,2025-11-11,20251111,2025-11,Tuesday,False,15,1,16,15,0,67670.74,3383.53,71054.27,4229.88,63440.86,100.00,93.75,6.25,4511.38,4511.38,4511.38
2,BLR-KOR,2026-06-23,20260623,2026-06,Tuesday,False,14,0,14,14,1,66905.17,5395.55,72300.72,5822.03,61083.14,100.00,100.00,0.00,4778.94,5055.50,4778.94
2,BLR-KOR,2025-05-06,20250506,2025-05,Tuesday,False,14,0,14,7,0,30678.13,3681.38,34359.51,1483.72,29194.41,50.00,50.00,0.00,4382.59,4382.59,2191.30
2,BLR-KOR,2026-03-16,20260316,2026-03,Monday,False,13,1,14,12,0,56743.01,3821.57,60564.58,3599.46,53143.55,92.31,85.71,6.59,4728.58,4728.58,4364.85
2,BLR-KOR,2026-01-06,20260106,2026-01,Tuesday,False,14,0,14,14,0,66629.88,4363.23,70993.11,8029.46,58600.42,100.00,100.00,0.00,4759.28,4759.28,4759.28
1,BLR-BTM,2025-11-16,20251116,2025-11,Sunday,True,16,0,16,15,0,66866.78,3343.35,70210.13,6339.96,60526.82,93.75,93.75,0.00,4457.79,4457.79,4179.17
1,BLR-BTM,2025-02-24,20250224,2025-02,Monday,False,16,0,16,9,0,35933.75,4312.06,40245.81,563.79,35369.96,56.25,56.25,0.00,3992.64,3992.64,2245.86
2,BLR-KOR,2025-06-13,20250613,2025-06,Friday,False,14,0,14,11,0,50393.80,6047.26,56441.06,2527.45,47866.35,78.57,78.57,0.00,4581.25,4581.25,3599.56
1,BLR-BTM,2025-11-20,20251120,2025-11,Thursday,False,16,0,16,15,2,60630.19,3031.52,63661.71,5449.58,55180.61,93.75,93.75,0.00,4042.01,4475.14,3789.39
1,BLR-BTM,2025-12-04,20251204,2025-12,Thursday,False,15,1,16,13,1,54684.69,2734.25,57418.94,3905.29,50779.40,86.67,81.25,5.42,4206.51,4463.11,3645.65
1,BLR-BTM,2025-09-06,20250906,2025-09,Saturday,True,14,2,16,12,0,50669.90,6080.38,56750.28,4905.35,45764.55,85.71,75.00,10.71,4222.49,4222.49,3619.28
2,BLR-KOR,2026-05-03,20260503,2026-05,Sunday,True,13,1,14,13,0,61682.17,3084.12,64766.29,4690.78,56991.39,100.00,92.86,7.14,4744.78,4744.78,4744.78
1,BLR-BTM,2025-11-30,20251130,2025-11,Sunday,True,16,0,16,15,0,64977.44,3248.89,68226.33,5888.82,59088.62,93.75,93.75,0.00,4331.83,4331.83,4061.09
3,BLR-HSR,2026-05-30,20260530,2026-05,Saturday,True,10,0,10,6,0,22512.80,1125.64,23638.44,1100.15,21412.65,60.00,60.00,0.00,3752.13,3752.13,2251.28
1,BLR-BTM,2026-07-20,20260720,2026-07,Monday,False,16,0,16,16,0,70604.52,3530.24,74134.76,5772.59,64831.93,100.00,100.00,0.00,4412.78,4412.78,4412.78
1,BLR-BTM,2026-04-22,20260422,2026-04,Wednesday,False,16,0,16,16,0,67958.23,3397.91,71356.14,2604.36,65353.87,100.00,100.00,0.00,4247.39,4247.39,4247.39
1,BLR-BTM,2026-06-20,20260620,2026-06,Saturday,True,16,0,16,11,0,50175.97,2508.80,52684.77,1767.36,48408.61,68.75,68.75,0.00,4561.45,4561.45,3136.00
1,BLR-BTM,2025-09-24,20250924,2025-09,Wednesday,False,16,0,16,12,0,54581.52,2729.07,57310.59,7559.63,47021.89,75.00,75.00,0.00,4548.46,4548.46,3411.35
1,BLR-BTM,2025-12-05,20251205,2025-12,Friday,False,16,0,16,12,0,51384.50,2569.23,53953.73,3159.21,48225.29,75.00,75.00,0.00,4282.04,4282.04,3211.53
1,BLR-BTM,2026-06-09,20260609,2026-06,Tuesday,False,16,0,16,16,0,70270.76,3513.53,73784.29,3196.84,67073.92,100.00,100.00,0.00,4391.92,4391.92,4391.92
2,BLR-KOR,2025-05-29,20250529,2025-05,Thursday,False,13,1,14,7,0,31940.95,3832.91,35773.86,2603.42,29337.53,53.85,50.00,3.85,4562.99,4562.99,2457.00
2,BLR-KOR,2026-06-15,20260615,2026-06,Monday,False,14,0,14,14,0,65139.84,3257.00,68396.84,1224.90,63914.94,100.00,100.00,0.00,4652.85,4652.85,4652.85
2,BLR-KOR,2025-04-24,20250424,2025-04,Thursday,False,13,1,14,8,0,37232.03,4467.85,41699.88,5866.80,31365.23,61.54,57.14,4.40,4654.00,4654.00,2864.00
1,BLR-BTM,2025-09-18,20250918,2025-09,Thursday,False,16,0,16,16,0,72684.00,8722.07,81406.07,6776.71,65907.29,100.00,100.00,0.00,4542.75,4542.75,4542.75
2,BLR-KOR,2025-05-25,20250525,2025-05,Sunday,True,14,0,14,12,0,55620.47,6674.44,62294.91,1303.59,54316.88,85.71,85.71,0.00,4635.04,4635.04,3972.89
1,BLR-BTM,2026-03-01,20260301,2026-03,Sunday,True,16,0,16,16,0,71324.93,3566.24,74891.17,5110.80,66214.13,100.00,100.00,0.00,4457.81,4457.81,4457.81
3,BLR-HSR,2026-03-17,20260317,2026-03,Tuesday,False,9,1,10,4,0,13857.63,692.89,14550.52,467.30,13390.33,44.44,40.00,4.44,3464.41,3464.41,1539.74
2,BLR-KOR,2025-11-20,20251120,2025-11,Thursday,False,14,0,14,7,0,32326.84,1616.34,33943.18,4437.90,27888.94,50.00,50.00,0.00,4618.12,4618.12,2309.06
1,BLR-BTM,2025-06-21,20250621,2025-06,Saturday,True,16,0,16,8,0,37134.92,4456.18,41591.10,1800.71,35334.21,50.00,50.00,0.00,4641.87,4641.87,2320.93
2,BLR-KOR,2025-02-26,20250226,2025-02,Wednesday,False,14,0,14,6,0,27301.88,3276.22,30578.10,1098.16,26203.72,42.86,42.86,0.00,4550.31,4550.31,1950.13
1,BLR-BTM,2026-05-07,20260507,2026-05,Thursday,False,16,0,16,11,0,47430.36,2371.52,49801.88,1021.16,46409.20,68.75,68.75,0.00,4311.85,4311.85,2964.40
2,BLR-KOR,2026-01-10,20260110,2026-01,Saturday,True,14,0,14,11,0,49679.50,2483.99,52163.49,2845.48,46834.02,78.57,78.57,0.00,4516.32,4516.32,3548.54
1,BLR-BTM,2025-04-20,20250420,2025-04,Sunday,True,16,0,16,11,0,49524.27,5942.91,55467.18,4947.26,44577.01,68.75,68.75,0.00,4502.21,4502.21,3095.27
