guest_key,guest_id,home_city,guest_segment,has_phone,has_email
7428,G007428,Kolkata,leisure,True,True
7429,G007429,Hyderabad,corporate,True,False
7430,G007430,Coimbatore,leisure,True,True
7431,G007431,Kochi,leisure,True,True
7432,G007432,Nagpur,corporate,True,True
7433,G007433,Pune,relocation,True,True
7434,G007434,Pune,leisure,True,True
7435,G007435,Kochi,corporate,True,True
7436,G007436,Hyderabad,unknown,True,True
7437,G007437,Hyderabad,corporate,True,True
7438,G007438,Coimbatore,corporate,True,True
7439,G007439,Indore,corporate,True,True
7440,G007440,Kochi,corporate,True,True
7441,G007441,Mumbai,relocation,True,True
7442,G007442,Chennai,corporate,True,True
7443,G007443,Raipur,relocation,True,True
7444,G007444,Pune,corporate,True,True
7445,G007445,Lucknow,corporate,True,True
7446,G007446,Hyderabad,corporate,True,True
7447,G007447,Kolkata,leisure,True,True
7448,G007448,Ahmedabad,corporate,True,True
7449,G007449,Coimbatore,corporate,True,True
7450,G007450,Kolkata,relocation,True,True
7451,G007451,Coimbatore,leisure,True,False
7452,G007452,Lucknow,corporate,True,True
7453,G007453,Nagpur,relocation,True,True
7454,G007454,Pune,relocation,True,True
7455,G007455,Raipur,corporate,True,True
7456,G007456,Coimbatore,corporate,True,True
7457,G007457,Ahmedabad,relocation,True,True
7458,G007458,Pune,relocation,True,True
7459,G007459,Chennai,corporate,True,True
7460,G007460,Chennai,corporate,True,True
7461,G007461,Raipur,relocation,True,True
7462,G007462,Pune,corporate,True,True
7463,G007463,Delhi,corporate,True,True
7464,G007464,Hyderabad,corporate,True,True
7465,G007465,Kochi,leisure,True,True
7466,G007466,Mumbai,corporate,True,True
7467,G007467,Lucknow,corporate,True,True
7468,G007468,Chennai,relocation,True,True
7469,G007469,Jaipur,corporate,True,True
7470,G007470,Chennai,corporate,True,True
7471,G007471,Chennai,unknown,True,True
7472,G007472,Nagpur,leisure,True,True
7473,G007473,Chennai,corporate,True,True
7474,G007474,Kolkata,corporate,True,True
7475,G007475,Indore,unknown,True,True
7476,G007476,Lucknow,corporate,True,True
7477,G007477,Indore,leisure,True,True
7478,G007478,Nagpur,corporate,True,True
7479,G007479,Kochi,relocation,True,True
7480,G007480,Kochi,corporate,True,True
7481,G007481,Coimbatore,corporate,True,True
7482,G007482,Coimbatore,corporate,True,True
7483,G007483,Jaipur,corporate,True,True
7484,G007484,Nagpur,corporate,True,True
7485,G007485,Kochi,corporate,True,True
7486,G007486,Hyderabad,leisure,True,False
7487,G007487,Hyderabad,corporate,True,True
7488,G007488,Hyderabad,corporate,True,True
7489,G007489,Delhi,corporate,True,True
7490,G007490,Jaipur,leisure,True,True
7491,G007491,Mumbai,corporate,True,True
7492,G007492,Chennai,corporate,True,True
7493,G007493,Nagpur,leisure,True,True
7494,G007494,Nagpur,corporate,True,True
7495,G007495,Chennai,corporate,True,True
7496,G007496,Nagpur,corporate,True,True
7497,G007497,Lucknow,corporate,True,True
7498,G007498,Raipur,corporate,True,True
7499,G007499,Kolkata,corporate,True,True
7500,G007500,Kochi,corporate,True,True
7501,G007501,Chennai,corporate,True,True
7502,G007502,Coimbatore,corporate,True,True
7503,G007503,Delhi,leisure,True,True
7504,G007504,Jaipur,leisure,True,True
7505,G007505,Delhi,leisure,True,True
7506,G007506,Jaipur,leisure,True,True
7507,G007507,Lucknow,corporate,True,True
7508,G007508,Chennai,relocation,False,True
7509,G007509,Kochi,leisure,True,True
7510,G007510,Nagpur,leisure,True,True
7511,G007511,Lucknow,corporate,True,True
7512,G007512,Kolkata,relocation,True,True
7513,G007513,Mumbai,unknown,True,True
7514,G007514,Indore,leisure,True,True
7515,G007515,Hyderabad,unknown,True,True
7516,G007516,Kochi,corporate,True,True
7517,G007517,Chennai,corporate,True,True
7518,G007518,Nagpur,corporate,True,True
7519,G007519,Coimbatore,leisure,True,True
7520,G007520,Mumbai,corporate,True,True
7521,G007521,Chennai,relocation,True,False
7522,G007522,Delhi,corporate,True,True
7523,G007523,Chennai,relocation,True,True
7524,G007524,Chennai,corporate,True,True
7525,G007525,Kolkata,leisure,False,True
7526,G007526,Kochi,corporate,True,True
7527,G007527,Jaipur,relocation,True,True
7528,G007528,Indore,leisure,True,True
7529,G007529,Kolkata,corporate,True,True
7530,G007530,Raipur,relocation,True,True
7531,G007531,Hyderabad,leisure,True,True
7532,G007532,Delhi,relocation,True,True
7533,G007533,Kochi,leisure,True,True
7534,G007534,Raipur,leisure,True,True
7535,G007535,Jaipur,corporate,True,True
7536,G007536,Raipur,corporate,True,True
7537,G007537,Mumbai,corporate,True,True
7538,G007538,Indore,corporate,True,True
7539,G007539,Pune,corporate,True,True
7540,G007540,Chennai,corporate,True,True
7541,G007541,Delhi,leisure,False,True
7542,G007542,Ahmedabad,corporate,True,True
7543,G007543,Kochi,relocation,False,True
7544,G007544,Coimbatore,corporate,True,True
7545,G007545,Nagpur,leisure,True,True
7546,G007546,Kochi,corporate,True,True
7547,G007547,Chennai,corporate,True,True
7548,G007548,Indore,corporate,True,True
7549,G007549,Indore,relocation,True,True
7550,G007550,Raipur,corporate,True,True
7551,G007551,Coimbatore,unknown,True,True
7552,G007552,Coimbatore,leisure,True,True
7553,G007553,Ahmedabad,leisure,True,True
7554,G007554,Pune,corporate,True,True
7555,G007555,Jaipur,corporate,True,True
7556,G007556,Mumbai,leisure,False,True
7557,G007557,Hyderabad,leisure,True,True
7558,G007558,Delhi,leisure,True,True
7559,G007559,Ahmedabad,corporate,True,True
7560,G007560,Jaipur,relocation,True,True
7561,G007561,Jaipur,corporate,True,True
7562,G007562,Chennai,leisure,True,True
7563,G007563,Indore,leisure,True,True
7564,G007564,Nagpur,corporate,True,True
7565,G007565,Delhi,leisure,True,True
7566,G007566,Hyderabad,leisure,True,True
7567,G007567,Indore,corporate,True,False
7568,G007568,Lucknow,unknown,True,True
7569,G007569,Kolkata,corporate,True,True
7570,G007570,Lucknow,unknown,True,True
7571,G007571,Kochi,leisure,True,True
7572,G007572,Ahmedabad,corporate,True,True
7573,G007573,Ahmedabad,corporate,True,True
7574,G007574,Jaipur,relocation,True,True
7575,G007575,Delhi,relocation,True,True
7576,G007576,Nagpur,relocation,True,True
7577,G007577,Ahmedabad,corporate,True,True
7578,G007578,Kolkata,corporate,True,True
7579,G007579,Mumbai,relocation,True,True
7580,G007580,Coimbatore,corporate,False,True
7581,G007581,Jaipur,corporate,True,True
7582,G007582,Nagpur,corporate,True,True
7583,G007583,Coimbatore,leisure,True,True
7584,G007584,Kochi,relocation,True,False
7585,G007585,Kolkata,relocation,True,True
7586,G007586,Jaipur,relocation,True,True
7587,G007587,Jaipur,corporate,True,True
7588,G007588,Kolkata,leisure,True,True
7589,G007589,Lucknow,relocation,False,True
7590,G007590,Kolkata,unknown,False,True
7591,G007591,Ahmedabad,leisure,True,False
7592,G007592,Delhi,corporate,True,True
7593,G007593,Delhi,corporate,True,True
7594,G007594,Kolkata,corporate,True,True
7595,G007595,Kochi,corporate,True,True
7596,G007596,Hyderabad,relocation,True,True
7597,G007597,Indore,corporate,True,True
7598,G007598,Kolkata,corporate,True,True
7599,G007599,Kolkata,relocation,True,True
7600,G007600,Hyderabad,corporate,True,True
7601,G007601,Indore,corporate,True,True
7602,G007602,Kochi,corporate,True,True
7603,G007603,Kolkata,leisure,True,True
7604,G007604,Raipur,relocation,True,True
7605,G007605,Lucknow,corporate,True,True
7606,G007606,Mumbai,relocation,True,True
7607,G007607,Ahmedabad,corporate,True,False
7608,G007608,Delhi,leisure,True,True
7609,G007609,Kochi,relocation,True,True
7610,G007610,Indore,corporate,True,True
7611,G007611,Pune,unknown,True,True
7612,G007612,Nagpur,corporate,True,True
7613,G007613,Chennai,corporate,True,True
7614,G007614,Hyderabad,corporate,True,True
7615,G007615,Lucknow,corporate,True,True
7616,G007616,Kolkata,unknown,False,True
7617,G007617,Kochi,relocation,True,True
7618,G007618,Delhi,corporate,True,True
7619,G007619,Mumbai,leisure,True,True
7620,G007620,Jaipur,corporate,True,True
7621,G007621,Ahmedabad,corporate,True,True
7622,G007622,Delhi,corporate,True,True
7623,G007623,Pune,relocation,True,True
7624,G007624,Ahmedabad,corporate,True,True
7625,G007625,Kolkata,corporate,True,True
7626,G007626,Kochi,corporate,True,True
7627,G007627,Kolkata,corporate,True,True
7628,G007628,Raipur,corporate,True,True
7629,G007629,Hyderabad,leisure,True,True
7630,G007630,Mumbai,corporate,True,True
7631,G007631,Nagpur,corporate,True,True
7632,G007632,Coimbatore,corporate,True,True
7633,G007633,Hyderabad,leisure,True,True
7634,G007634,Indore,relocation,True,True
7635,G007635,Mumbai,corporate,True,True
7636,G007636,Ahmedabad,unknown,True,True
7637,G007637,Indore,corporate,True,True
7638,G007638,Ahmedabad,corporate,True,True
7639,G007639,Mumbai,corporate,True,True
7640,G007640,Hyderabad,leisure,True,True
7641,G007641,Kolkata,leisure,True,True
7642,G007642,Chennai,leisure,True,True
7643,G007643,Kolkata,unknown,True,True
7644,G007644,Ahmedabad,leisure,True,True
7645,G007645,Kochi,leisure,True,True
7646,G007646,Hyderabad,relocation,True,True
7647,G007647,Mumbai,leisure,True,True
7648,G007648,Indore,leisure,True,True
7649,G007649,Coimbatore,relocation,True,True
7650,G007650,Kochi,corporate,True,True
7651,G007651,Delhi,corporate,True,True
7652,G007652,Raipur,leisure,True,True
7653,G007653,Pune,leisure,True,True
7654,G007654,Jaipur,leisure,True,True
7655,G007655,Indore,leisure,True,True
7656,G007656,Nagpur,leisure,True,True
7657,G007657,Chennai,corporate,True,True
7658,G007658,Raipur,corporate,True,True
7659,G007659,Jaipur,corporate,True,True
7660,G007660,Mumbai,corporate,True,True
7661,G007661,Hyderabad,relocation,True,True
7662,G007662,Mumbai,corporate,True,True
7663,G007663,Lucknow,leisure,True,True
7664,G007664,Nagpur,corporate,True,True
7665,G007665,Mumbai,leisure,True,True
7666,G007666,Mumbai,corporate,True,True
7667,G007667,Delhi,corporate,True,True
7668,G007668,Mumbai,corporate,True,True
7669,G007669,Delhi,corporate,True,True
7670,G007670,Nagpur,relocation,True,True
7671,G007671,Ahmedabad,leisure,True,True
7672,G007672,Kolkata,corporate,True,True
7673,G007673,Nagpur,corporate,True,True
7674,G007674,Delhi,relocation,True,True
7675,G007675,Lucknow,relocation,True,True
7676,G007676,Kolkata,corporate,True,True
7677,G007677,Raipur,unknown,True,True
7678,G007678,Hyderabad,corporate,True,True
7679,G007679,Coimbatore,corporate,True,True
7680,G007680,Kolkata,corporate,True,True
7681,G007681,Kolkata,corporate,True,True
7682,G007682,Delhi,relocation,True,True
7683,G007683,Delhi,relocation,True,True
7684,G007684,Indore,relocation,True,True
7685,G007685,Jaipur,corporate,True,True
7686,G007686,Kolkata,leisure,True,True
7687,G007687,Kolkata,corporate,True,True
7688,G007688,Pune,leisure,True,True
7689,G007689,Kolkata,leisure,True,True
7690,G007690,Kolkata,corporate,True,True
7691,G007691,Hyderabad,relocation,True,True
7692,G007692,Jaipur,corporate,True,True
7693,G007693,Lucknow,corporate,True,True
7694,G007694,Pune,corporate,False,True
7695,G007695,Kochi,corporate,True,True
7696,G007696,Coimbatore,corporate,True,True
7697,G007697,Nagpur,relocation,True,True
7698,G007698,Pune,corporate,True,True
7699,G007699,Mumbai,relocation,True,True
7700,G007700,Hyderabad,relocation,True,True
7701,G007701,Delhi,corporate,True,True
7702,G007702,Delhi,corporate,True,True
7703,G007703,Hyderabad,leisure,True,True
7704,G007704,Nagpur,corporate,True,True
7705,G007705,Chennai,corporate,True,True
7706,G007706,Delhi,corporate,True,True
7707,G007707,Mumbai,corporate,True,True
7708,G007708,Lucknow,leisure,True,True
7709,G007709,Delhi,corporate,True,True
7710,G007710,Chennai,corporate,True,True
7711,G007711,Indore,leisure,True,True
7712,G007712,Lucknow,unknown,True,True
7713,G007713,Chennai,corporate,True,True
7714,G007714,Kochi,corporate,True,True
7715,G007715,Raipur,corporate,True,True
7716,G007716,Ahmedabad,corporate,True,True
7717,G007717,Nagpur,corporate,True,True
7718,G007718,Raipur,unknown,True,False
7719,G007719,Raipur,corporate,True,True
7720,G007720,Jaipur,relocation,True,True
7721,G007721,Kolkata,corporate,True,True
7722,G007722,Raipur,relocation,True,True
7723,G007723,Chennai,relocation,True,True
7724,G007724,Delhi,corporate,True,True
7725,G007725,Pune,leisure,True,True
7726,G007726,Raipur,leisure,True,True
7727,G007727,Kolkata,leisure,True,True
7728,G007728,Hyderabad,corporate,True,True
7729,G007729,Coimbatore,relocation,True,True
7730,G007730,Indore,corporate,True,True
7731,G007731,Delhi,leisure,True,True
7732,G007732,Lucknow,leisure,True,True
7733,G007733,Kochi,corporate,True,True
7734,G007734,Indore,leisure,True,True
7735,G007735,Jaipur,corporate,True,True
7736,G007736,Ahmedabad,corporate,True,True
7737,G007737,Raipur,leisure,True,True
7738,G007738,Nagpur,corporate,True,True
7739,G007739,Ahmedabad,corporate,True,True
7740,G007740,Ahmedabad,corporate,True,True
7741,G007741,Kochi,unknown,True,False
7742,G007742,Delhi,unknown,True,True
7743,G007743,Kochi,corporate,True,True
7744,G007744,Kochi,corporate,True,True
7745,G007745,Nagpur,corporate,True,True
7746,G007746,Hyderabad,relocation,True,True
7747,G007747,Hyderabad,corporate,True,False
7748,G007748,Lucknow,corporate,True,True
7749,G007749,Chennai,corporate,True,True
7750,G007750,Kochi,relocation,True,True
7751,G007751,Delhi,leisure,True,True
7752,G007752,Mumbai,corporate,True,True
7753,G007753,Raipur,corporate,True,True
7754,G007754,Jaipur,corporate,True,True
7755,G007755,Lucknow,corporate,True,True
7756,G007756,Coimbatore,corporate,True,True
7757,G007757,Kochi,relocation,True,True
7758,G007758,Mumbai,relocation,True,True
7759,G007759,Delhi,corporate,True,True
7760,G007760,Mumbai,corporate,True,True
7761,G007761,Ahmedabad,corporate,True,True
7762,G007762,Chennai,leisure,True,True
7763,G007763,Kochi,corporate,True,True
7764,G007764,Chennai,leisure,True,True
7765,G007765,Pune,corporate,True,True
7766,G007766,Raipur,unknown,True,True
7767,G007767,Mumbai,corporate,True,True
7768,G007768,Hyderabad,relocation,True,True
7769,G007769,Indore,relocation,True,True
7770,G007770,Kochi,relocation,True,False
7771,G007771,Jaipur,corporate,True,True
7772,G007772,Chennai,leisure,True,False
7773,G007773,Lucknow,corporate,True,True
7774,G007774,Raipur,corporate,False,True
7775,G007775,Kolkata,corporate,True,True
7776,G007776,Pune,corporate,True,True
7777,G007777,Hyderabad,leisure,True,True
7778,G007778,Kochi,leisure,True,True
7779,G007779,Mumbai,leisure,True,True
7780,G007780,Chennai,leisure,True,True
7781,G007781,Coimbatore,corporate,True,True
7782,G007782,Hyderabad,leisure,True,True
7783,G007783,Jaipur,corporate,True,True
7784,G007784,Coimbatore,leisure,True,True
7785,G007785,Lucknow,relocation,True,True
7786,G007786,Kolkata,leisure,True,True
7787,G007787,Kolkata,corporate,True,True
7788,G007788,Pune,leisure,True,True
7789,G007789,Hyderabad,corporate,True,True
7790,G007790,Mumbai,leisure,True,True
7791,G007791,Pune,corporate,True,True
7792,G007792,Hyderabad,leisure,True,True
7793,G007793,Lucknow,corporate,True,True
7794,G007794,Kolkata,corporate,True,True
7795,G007795,Lucknow,corporate,True,True
7796,G007796,Mumbai,leisure,True,True
7797,G007797,Nagpur,leisure,True,True
7798,G007798,Ahmedabad,leisure,True,True
7799,G007799,Kolkata,unknown,True,True
7800,G007800,Indore,corporate,True,True
7801,G007801,Raipur,corporate,True,True
7802,G007802,Lucknow,leisure,True,True
7803,G007803,Delhi,unknown,True,True
7804,G007804,Kochi,leisure,True,True
7805,G007805,Nagpur,leisure,True,True
7806,G007806,Delhi,leisure,True,True
7807,G007807,Delhi,relocation,True,True
7808,G007808,Kochi,corporate,True,True
7809,G007809,Lucknow,corporate,True,True
7810,G007810,Hyderabad,leisure,True,True
7811,G007811,Ahmedabad,unknown,True,True
7812,G007812,Jaipur,relocation,True,True
7813,G007813,Kochi,corporate,True,True
7814,G007814,Raipur,corporate,True,True
7815,G007815,Coimbatore,unknown,True,True
7816,G007816,Kolkata,corporate,True,True
7817,G007817,Delhi,corporate,True,False
7818,G007818,Pune,leisure,True,True
7819,G007819,Coimbatore,relocation,True,True
7820,G007820,Chennai,relocation,True,True
7821,G007821,Hyderabad,leisure,True,True
7822,G007822,Ahmedabad,relocation,True,True
7823,G007823,Hyderabad,corporate,True,True
7824,G007824,Chennai,corporate,True,True
7825,G007825,Jaipur,corporate,True,False
7826,G007826,Pune,leisure,True,True
7827,G007827,Pune,relocation,True,True
7828,G007828,Kochi,leisure,True,True
7829,G007829,Indore,leisure,True,True
7830,G007830,Lucknow,leisure,True,True
7831,G007831,Hyderabad,corporate,True,True
7832,G007832,Indore,relocation,True,True
7833,G007833,Indore,corporate,True,True
7834,G007834,Chennai,leisure,True,True
7835,G007835,Raipur,corporate,True,False
7836,G007836,Lucknow,corporate,True,True
7837,G007837,Kochi,leisure,True,True
7838,G007838,Pune,unknown,True,True
7839,G007839,Kolkata,corporate,True,True
7840,G007840,Ahmedabad,corporate,False,True
7841,G007841,Jaipur,relocation,True,True
7842,G007842,Delhi,corporate,True,False
7843,G007843,Kochi,corporate,True,True
7844,G007844,Jaipur,leisure,True,True
7845,G007845,Mumbai,corporate,True,False
7846,G007846,Jaipur,corporate,True,True
7847,G007847,Chennai,corporate,True,True
7848,G007848,Kolkata,leisure,True,False
7849,G007849,Pune,leisure,True,True
7850,G007850,Jaipur,corporate,True,True
7851,G007851,Raipur,leisure,True,True
7852,G007852,Lucknow,leisure,True,True
7853,G007853,Hyderabad,leisure,True,True
7854,G007854,Raipur,leisure,True,True
7855,G007855,Nagpur,relocation,True,True
7856,G007856,Kochi,leisure,True,True
7857,G007857,Ahmedabad,leisure,True,True
7858,G007858,Chennai,leisure,True,True
7859,G007859,Pune,corporate,True,True
7860,G007860,Chennai,corporate,True,True
7861,G007861,Kochi,leisure,True,True
7862,G007862,Nagpur,relocation,True,True
7863,G007863,Hyderabad,corporate,True,True
7864,G007864,Kochi,leisure,True,True
7865,G007865,Mumbai,leisure,True,True
7866,G007866,Kolkata,corporate,True,True
7867,G007867,Jaipur,leisure,True,True
7868,G007868,Hyderabad,corporate,True,True
7869,G007869,Hyderabad,relocation,True,True
7870,G007870,Hyderabad,leisure,True,True
7871,G007871,Hyderabad,leisure,True,True
7872,G007872,Hyderabad,corporate,True,True
