payment_key,payment_id,booking_key,payment_date,settlement_date,method,gross_amount_inr,gateway_fee_inr,gst_on_fee_inr,net_credited_inr,status,is_orphan_reference
3631,PAY0003631,4219.0,2026-05-12,2026-05-21,wallet,22892.18,457.84,82.41,22351.93,settled,False
3632,PAY0003632,4220.0,2026-05-10,2026-06-09,card,6852.66,137.05,24.67,6690.94,settled,False
3633,PAY0003633,4222.0,2026-05-05,2026-06-04,ota_collect,4797.91,95.96,17.27,4684.68,settled,False
3634,PAY0003634,4224.0,2026-05-01,2026-05-10,wallet,3768.37,75.37,13.57,3679.43,settled,False
3635,PAY0003635,4225.0,2026-04-27,2026-05-12,upi,8264.28,165.29,29.75,8069.24,settled,False
3636,PAY0003636,4226.0,2026-04-12,2026-04-13,ota_collect,3739.10,74.78,13.46,3650.86,settled,False
3637,PAY0003637,4227.0,2026-05-15,2026-05-15,upi,6884.09,137.68,24.78,6721.63,settled,False
3638,PAY0003638,4228.0,2026-05-03,2026-05-12,upi,9081.32,181.63,32.69,8867.00,settled,False
3639,PAY0003639,4230.0,2026-04-23,2026-05-08,ota_collect,3562.98,71.26,12.83,3478.89,settled,False
3640,PAY0003640,4231.0,2026-05-14,2026-06-13,upi,18599.73,371.99,66.96,18160.78,settled,False
3641,PAY0003641,4232.0,2026-05-11,2026-05-20,upi,6864.82,137.30,24.71,6702.81,settled,False
3642,PAY0003642,4233.0,2026-05-11,2026-05-20,card,6586.38,131.73,23.71,6430.94,settled,False
3643,PAY0003643,4234.0,2026-05-05,2026-06-04,upi,2932.92,58.66,10.56,2863.70,settled,False
3644,PAY0003644,4235.0,2026-05-14,2026-06-13,card,3713.79,74.28,13.37,3626.14,settled,False
3645,PAY0003645,4236.0,2026-04-22,2026-04-24,card,6003.48,120.07,21.61,5861.80,settled,False
3646,PAY0003646,4237.0,2026-04-30,2026-05-15,ota_collect,4836.69,96.73,17.41,4722.55,settled,False
3647,PAY0003647,4238.0,2026-05-10,2026-06-09,upi,26215.92,524.32,94.38,25597.22,settled,False
3648,PAY0003648,4240.0,2026-03-23,2026-03-24,card,102164.37,2043.29,367.79,99753.29,settled,False
3649,PAY0003649,4241.0,2026-05-12,2026-05-27,ota_collect,35433.10,708.66,127.56,34596.88,settled,False
3650,PAY0003650,4243.0,2026-05-10,2026-06-09,ota_collect,45449.04,908.98,163.62,44376.44,settled,False
3651,PAY0003651,4244.0,2026-05-15,2026-05-17,upi,13629.84,272.60,49.07,13308.17,settled,False
3652,PAY0003652,4245.0,2026-05-06,2026-06-05,upi,13765.10,275.30,49.55,13440.25,settled,False
3653,PAY0003653,4246.0,2026-05-16,2026-05-25,cash,7268.18,0.00,0.00,7268.18,settled,False
3654,PAY0003654,4247.0,2026-05-02,2026-05-17,ota_collect,3473.46,69.47,12.50,3391.49,settled,False
3655,PAY0003655,4248.0,2026-05-17,2026-05-26,upi,3971.86,79.44,14.30,3878.12,settled,False
3656,PAY0003656,4249.0,2026-05-10,2026-06-09,upi,12635.56,252.71,45.49,12337.36,settled,False
3657,PAY0003657,4250.0,2026-05-01,2026-05-16,upi,13083.99,261.68,47.10,12775.21,settled,False
3658,PAY0003658,4252.0,2026-04-28,2026-05-07,upi,3620.14,72.40,13.03,3534.71,settled,False
3659,PAY0003659,4253.0,2026-05-17,2026-05-24,ota_collect,852.60,17.05,3.07,832.48,settled,False
3660,PAY0003660,4255.0,2026-05-07,2026-06-06,card,33313.65,666.27,119.93,32527.45,settled,False
3661,PAY0003661,4256.0,2026-04-27,2026-05-06,netbanking,7121.24,142.42,25.64,6953.18,settled,False
3662,PAY0003662,4258.0,2026-05-17,2026-06-16,card,8040.24,160.80,28.94,7850.50,settled,False
3663,PAY0003663,4259.0,2026-05-16,2026-06-15,card,2872.47,57.45,10.34,2804.68,settled,False
3664,PAY0003664,4260.0,2026-05-10,2026-05-12,card,25082.90,501.66,90.30,24490.94,settled,False
3665,PAY0003665,4261.0,2026-05-19,2026-05-26,upi,1162.87,23.26,4.19,1135.42,settled,False
3666,PAY0003666,4262.0,2026-05-09,2026-05-11,wallet,3837.10,76.74,13.81,3746.55,settled,False
3667,PAY0003667,4263.0,2026-05-12,2026-06-11,card,19573.24,391.46,70.46,19111.32,settled,False
3668,PAY0003668,4264.0,2026-04-29,2026-04-30,card,23237.45,464.75,83.66,22689.04,settled,False
3669,PAY0003669,4265.0,2026-03-22,2026-03-23,upi,3585.67,71.71,12.91,3501.05,settled,False
3670,PAY0003670,4266.0,2026-05-11,2026-06-10,card,5928.82,118.58,21.34,5788.90,settled,False
3671,PAY0003671,4267.0,2026-05-10,2026-06-09,ota_collect,3664.78,73.30,13.19,3578.29,settled,False
3672,PAY0003672,4268.0,2026-02-19,2026-02-28,card,6799.08,135.98,24.48,6638.62,settled,False
3673,PAY0003673,4269.0,2026-05-12,2026-06-11,ota_collect,44564.85,891.30,160.43,43513.12,settled,False
3674,PAY0003674,4270.0,2026-05-04,2026-06-03,ota_collect,4345.67,86.91,15.64,4243.12,settled,False
3675,PAY0003675,4271.0,2026-05-19,2026-05-26,upi,1220.27,24.41,4.39,1191.47,settled,False
3676,PAY0003676,4272.0,2026-05-04,2026-05-19,upi,3746.22,74.92,13.49,3657.81,settled,False
3677,PAY0003677,4273.0,2026-05-17,2026-05-19,card,10816.98,216.34,38.94,10561.70,settled,False
3678,PAY0003678,4275.0,2026-05-20,2026-06-19,card,9709.12,194.18,34.95,9479.99,settled,False
3679,PAY0003679,4276.0,2026-05-17,2026-06-16,upi,55766.16,1115.32,200.76,54450.08,settled,False
3680,PAY0003680,4277.0,2026-05-12,2026-05-21,netbanking,3816.87,76.34,13.74,3726.79,settled,False
3681,PAY0003681,4278.0,2026-05-17,2026-06-16,upi,8627.88,172.56,31.06,8424.26,settled,False
3682,PAY0003682,4279.0,2026-04-28,2026-05-28,netbanking,40174.92,803.50,144.63,39226.79,settled,False
3683,PAY0003683,4280.0,2026-05-22,2026-05-22,wallet,5308.98,106.18,19.11,5183.69,settled,False
3684,PAY0003684,4281.0,2026-05-08,2026-05-10,netbanking,11294.85,225.90,40.66,11028.29,settled,False
3685,PAY0003685,4282.0,2026-05-21,2026-05-28,ota_collect,909.87,18.20,3.28,888.39,settled,False
3686,PAY0003686,4283.0,2026-05-11,2026-06-10,card,16275.95,325.52,58.59,15891.84,settled,False
3687,PAY0003687,4284.0,2026-05-17,2026-06-01,ota_collect,4114.32,82.29,14.81,4017.22,settled,False
3688,PAY0003688,4285.0,2026-05-12,2026-05-13,upi,7381.97,147.64,26.58,7207.75,settled,False
3689,PAY0003689,4287.0,2026-05-07,2026-06-06,upi,5974.73,119.49,21.51,5833.73,settled,False
3690,PAY0003690,4288.0,2026-05-09,2026-05-10,wallet,8134.58,162.69,29.28,7942.61,settled,False
3691,PAY0003691,4289.0,2026-05-17,2026-05-19,upi,12757.54,255.15,45.93,12456.46,settled,False
3692,PAY0003692,4290.0,2026-05-15,2026-06-14,ota_collect,7931.90,158.64,28.56,7744.70,settled,False
3693,PAY0003693,4291.0,2026-05-20,2026-06-19,upi,55827.66,1116.55,200.98,54510.13,settled,False
3694,PAY0003694,4292.0,2026-05-09,2026-05-24,upi,8896.37,177.93,32.03,8686.41,settled,False
3695,PAY0003695,4293.0,2026-05-14,2026-06-13,upi,40230.96,804.62,144.83,39281.51,settled,False
3696,PAY0003696,4294.0,2026-05-17,2026-06-16,upi,122112.00,2442.24,439.60,119230.16,settled,False
3697,PAY0003697,4295.0,2026-05-15,2026-06-14,wallet,57169.13,1143.38,205.81,55819.94,settled,False
3698,PAY0003698,4296.0,2026-05-10,2026-05-25,upi,14510.72,290.21,52.24,14168.27,settled,False
3699,PAY0003699,4297.0,2026-05-13,2026-05-22,wallet,20184.40,403.69,72.66,19708.05,settled,False
3700,PAY0003700,4298.0,2026-05-21,2026-06-20,upi,61136.68,1222.73,220.09,59693.86,settled,False
3701,PAY0003701,4300.0,2026-05-07,2026-05-08,ota_collect,3346.19,66.92,12.05,3267.22,settled,False
3702,PAY0003702,4301.0,2026-05-09,2026-06-08,upi,51173.69,1023.47,184.22,49966.00,settled,False
3703,PAY0003703,4302.0,2026-05-18,2026-06-17,ota_collect,66257.52,1325.15,238.53,64693.84,settled,False
3704,PAY0003704,4304.0,2026-05-15,2026-06-14,ota_collect,7794.96,155.90,28.06,7611.00,settled,False
3705,PAY0003705,4305.0,2026-04-20,2026-05-05,ota_collect,9494.19,189.88,34.18,9270.13,settled,False
3706,PAY0003706,4306.0,2026-05-07,2026-06-06,upi,61266.08,1225.32,220.56,59820.20,settled,False
3707,PAY0003707,4307.0,2026-05-12,2026-06-11,upi,34043.06,680.86,122.55,33239.65,settled,False
3708,PAY0003708,4309.0,2026-05-13,2026-06-12,ota_collect,8904.99,178.10,32.06,8694.83,settled,False
3709,PAY0003709,4310.0,2026-05-16,2026-06-15,upi,76007.40,1520.15,273.63,74213.62,settled,False
3710,PAY0003710,4312.0,2026-05-23,2026-06-22,upi,3429.66,68.59,12.35,3348.72,settled,False
3711,PAY0003711,4313.0,2026-05-24,2026-05-31,cash,928.58,0.00,0.00,928.58,settled,False
3712,PAY0003712,4314.0,2026-05-20,2026-06-19,upi,19367.16,387.34,69.72,18910.10,settled,False
3713,PAY0003713,4315.0,2026-05-15,2026-06-14,upi,69855.84,1397.12,251.48,68207.24,settled,False
3714,PAY0003714,4316.0,2026-05-13,2026-05-22,ota_collect,7224.11,144.48,26.01,7053.62,settled,False
3715,PAY0003715,4317.0,2026-05-22,2026-06-21,upi,3582.12,71.64,12.90,3497.58,settled,False
3716,PAY0003716,4318.0,2026-05-23,2026-05-25,netbanking,6573.00,131.46,23.66,6417.88,settled,False
3717,PAY0003717,4319.0,2026-05-24,2026-06-23,card,4145.73,82.91,14.92,4047.90,settled,False
3718,PAY0003718,4320.0,2026-05-23,2026-06-22,upi,20870.52,417.41,75.13,20377.98,settled,False
3719,PAY0003719,4321.0,2026-05-18,2026-06-17,upi,94253.26,1885.07,339.31,92028.88,settled,False
3720,PAY0003720,4322.0,2026-05-01,2026-05-16,card,7527.26,150.55,27.10,7349.61,settled,False
3721,PAY0003721,4323.0,2026-05-23,2026-06-22,card,33507.67,670.15,120.63,32716.89,settled,False
3722,PAY0003722,4324.0,2026-03-24,2026-04-23,card,4265.04,85.30,15.35,4164.39,settled,False
3723,PAY0003723,4325.0,2026-04-27,2026-05-06,card,6744.84,134.90,24.28,6585.66,settled,False
3724,PAY0003724,4326.0,2026-05-25,2026-06-24,wallet,13736.80,274.74,49.45,13412.61,settled,False
3725,PAY0003725,4327.0,2026-05-13,2026-06-12,upi,83569.22,1671.38,300.85,81596.99,settled,False
3726,PAY0003726,4328.0,2026-05-15,2026-06-14,ota_collect,22799.99,456.00,82.08,22261.91,settled,False
3727,PAY0003727,4330.0,2026-05-26,2026-06-02,upi,911.99,18.24,3.28,890.47,settled,False
3728,PAY0003728,4331.0,2026-05-12,2026-05-21,upi,3543.49,70.87,12.76,3459.86,settled,False
3729,PAY0003729,4332.0,2026-05-20,2026-05-22,upi,3364.86,67.30,12.11,3285.45,settled,False
3730,PAY0003730,4333.0,2026-05-24,2026-05-26,card,12034.68,240.69,43.32,11750.67,settled,False
3731,PAY0003731,4334.0,2026-05-25,2026-06-24,ota_collect,3261.02,65.22,11.74,3184.06,settled,False
3732,PAY0003732,4335.0,2026-05-27,2026-06-03,upi,1301.16,26.02,4.68,1270.46,settled,False
3733,PAY0003733,4336.0,2026-05-28,2026-06-06,ota_collect,7729.69,154.59,27.83,7547.27,settled,False
3734,PAY0003734,4337.0,2026-05-24,2026-06-23,upi,16916.23,338.32,60.90,16517.01,settled,False
3735,PAY0003735,4338.0,2026-05-08,2026-05-09,ota_collect,6462.07,129.24,23.26,6309.57,settled,False
3736,PAY0003736,4339.0,2026-05-21,2026-06-20,upi,10178.96,203.58,36.64,9938.74,settled,False
3737,PAY0003737,4340.0,2026-05-25,2026-06-24,card,45337.20,906.74,163.21,44267.25,settled,False
3738,PAY0003738,4341.0,2026-05-21,2026-05-22,ota_collect,4306.74,86.13,15.50,4205.11,settled,False
3739,PAY0003739,4342.0,2026-05-27,2026-06-03,ota_collect,1053.68,21.07,3.79,1028.82,settled,False
3740,PAY0003740,4343.0,2026-05-23,2026-06-22,upi,108330.70,2166.61,389.99,105774.10,settled,False
3741,PAY0003741,4344.0,2026-05-04,2026-05-05,upi,18465.05,369.30,66.47,18029.28,settled,False
3742,PAY0003742,4345.0,2026-05-06,2026-05-15,card,4074.11,81.48,14.67,3977.96,settled,False
3743,PAY0003743,4346.0,2026-05-23,2026-05-25,upi,4331.68,86.63,15.59,4229.46,settled,False
3744,PAY0003744,4348.0,2026-05-14,2026-05-16,netbanking,8910.70,178.21,32.08,8700.41,settled,False
3745,PAY0003745,4349.0,2026-05-17,2026-05-18,ota_collect,19378.96,387.58,69.76,18921.62,settled,False
3746,PAY0003746,4350.0,2026-04-28,2026-05-07,netbanking,20073.75,401.48,72.27,19600.00,settled,False
3747,PAY0003747,4351.0,2026-05-15,2026-05-24,ota_collect,7918.76,158.38,28.51,7731.87,settled,False
3748,PAY0003748,4352.0,2026-05-02,2026-06-01,netbanking,19013.28,380.27,68.45,18564.56,settled,False
3749,PAY0003749,4353.0,2026-05-29,2026-06-28,upi,26452.04,529.04,95.23,25827.77,settled,False
3750,PAY0003750,4354.0,2026-05-27,2026-06-26,upi,38292.32,765.85,137.85,37388.62,settled,False
3751,PAY0003751,4355.0,2026-05-20,2026-06-19,ota_collect,6817.30,136.35,24.54,6656.41,settled,False
3752,PAY0003752,4356.0,2026-05-17,2026-05-26,ota_collect,6275.96,125.52,22.59,6127.85,settled,False
3753,PAY0003753,4357.0,2026-05-18,2026-05-19,netbanking,6648.86,132.98,23.94,6491.94,settled,False
3754,PAY0003754,4359.0,2026-05-20,2026-06-04,card,13975.98,279.52,50.31,13646.15,settled,False
3755,PAY0003755,4360.0,2026-05-26,2026-06-25,card,8948.24,178.96,32.21,8737.07,settled,False
3756,PAY0003756,4361.0,2026-05-20,2026-06-19,upi,3034.47,60.69,10.92,2962.86,settled,False
3757,PAY0003757,4362.0,2026-05-26,2026-06-25,card,6335.42,126.71,22.81,6185.90,settled,False
3758,PAY0003758,4363.0,2026-05-26,2026-06-25,upi,48888.97,977.78,176.00,47735.19,settled,False
3759,PAY0003759,4364.0,2026-05-13,2026-05-15,card,30818.02,616.36,110.94,30090.72,settled,False
3760,PAY0003760,4365.0,2026-05-29,2026-06-28,netbanking,78975.16,1579.50,284.31,77111.35,settled,False
3761,PAY0003761,4366.0,2026-05-19,2026-06-18,ota_collect,10576.98,211.54,38.08,10327.36,settled,False
3762,PAY0003762,4367.0,2026-05-27,2026-05-29,upi,3957.39,79.15,14.25,3863.99,settled,False
3763,PAY0003763,4368.0,2026-04-18,2026-04-27,ota_collect,3618.20,72.36,13.02,3532.82,settled,False
3764,PAY0003764,4369.0,2026-05-23,2026-05-25,upi,27484.05,549.68,98.94,26835.43,settled,False
3765,PAY0003765,4372.0,2026-05-31,2026-06-30,cash,32463.07,0.00,0.00,32463.07,settled,False
3766,PAY0003766,4374.0,2026-04-25,2026-04-27,ota_collect,4488.57,89.77,16.16,4382.64,settled,False
3767,PAY0003767,4375.0,2026-05-31,2026-06-30,upi,19385.48,387.71,69.79,18927.98,settled,False
3768,PAY0003768,4376.0,2026-05-14,2026-05-23,ota_collect,5322.77,106.46,19.16,5197.15,settled,False
3769,PAY0003769,4377.0,2026-06-02,2026-06-09,upi,1044.99,20.90,3.76,1020.33,settled,False
3770,PAY0003770,4378.0,2026-05-26,2026-06-25,wallet,7709.38,154.19,27.75,7527.44,settled,False
3771,PAY0003771,4379.0,2026-05-18,2026-06-02,upi,20617.80,412.36,74.22,20131.22,settled,False
3772,PAY0003772,4381.0,2026-05-21,2026-05-23,upi,11207.80,224.16,40.35,10943.29,settled,False
3773,PAY0003773,4382.0,2026-05-26,2026-05-28,cash,8959.26,0.00,0.00,8959.26,settled,False
3774,PAY0003774,4384.0,2026-05-10,2026-05-19,upi,3016.29,60.33,10.86,2945.10,settled,False
3775,PAY0003775,4385.0,2026-05-28,2026-06-27,upi,25380.94,507.62,91.37,24781.95,settled,False
3776,PAY0003776,4386.0,2026-05-23,2026-06-22,upi,14307.61,286.15,51.51,13969.95,settled,False
3777,PAY0003777,4387.0,2026-05-28,2026-06-12,netbanking,14099.73,281.99,50.76,13766.98,settled,False
3778,PAY0003778,4388.0,2026-05-23,2026-05-24,wallet,11749.82,235.00,42.30,11472.52,settled,False
3779,PAY0003779,4389.0,2026-05-18,2026-06-02,upi,5635.08,112.70,20.29,5502.09,settled,False
3780,PAY0003780,4390.0,2026-05-31,2026-06-30,netbanking,46945.12,938.90,169.00,45837.22,settled,False
3781,PAY0003781,4391.0,2026-06-01,2026-07-01,ota_collect,61962.29,1239.25,223.06,60499.98,settled,False
3782,PAY0003782,4392.0,2026-05-29,2026-06-28,upi,26566.15,531.32,95.64,25939.19,settled,False
3783,PAY0003783,4393.0,2026-06-01,2026-07-01,card,4495.67,89.91,16.18,4389.58,settled,False
3784,PAY0003784,4396.0,2026-05-31,2026-06-15,wallet,13291.69,265.83,47.85,12978.01,settled,False
3785,PAY0003785,4397.0,2026-05-23,2026-06-01,upi,3326.91,66.54,11.98,3248.39,settled,False
3786,PAY0003786,4398.0,2026-05-23,2026-06-07,netbanking,7515.00,150.30,27.05,7337.65,settled,False
3787,PAY0003787,4399.0,2026-06-02,2026-07-02,netbanking,15415.44,308.31,55.50,15051.63,settled,False
3788,PAY0003788,4400.0,2026-06-03,2026-07-03,netbanking,42868.08,857.36,154.32,41856.40,settled,False
3789,PAY0003789,4401.0,2026-06-03,2026-07-03,wallet,9285.35,185.71,33.43,9066.21,settled,False
3790,PAY0003790,4402.0,2026-05-29,2026-06-28,netbanking,8316.46,166.33,29.94,8120.19,settled,False
3791,PAY0003791,4403.0,2026-05-31,2026-06-30,card,8946.45,178.93,32.21,8735.31,settled,False
3792,PAY0003792,4404.0,2026-05-31,2026-06-30,ota_collect,7142.68,142.85,25.71,6974.12,settled,False
3793,PAY0003793,4405.0,2026-06-05,2026-06-12,upi,1657.11,33.14,5.97,1618.00,settled,False
3794,PAY0003794,4407.0,2026-05-26,2026-06-25,card,7554.53,151.09,27.20,7376.24,settled,False
3795,PAY0003795,4410.0,2026-04-02,2026-04-11,card,28821.12,576.42,103.76,28140.94,settled,False
3796,PAY0003796,4411.0,2026-06-04,2026-07-04,netbanking,18326.72,366.53,65.98,17894.21,settled,False
3797,PAY0003797,4412.0,2026-05-28,2026-06-12,netbanking,6937.76,138.76,24.98,6774.02,settled,False
3798,PAY0003798,4413.0,2026-06-05,2026-06-05,ota_collect,4251.92,85.04,15.31,4151.57,settled,False
3799,PAY0003799,4414.0,2026-05-10,2026-05-19,ota_collect,6128.71,122.57,22.06,5984.08,settled,False
3800,PAY0003800,4415.0,2026-06-05,2026-06-12,ota_collect,1078.91,21.58,3.88,1053.45,settled,False
3801,PAY0003801,4416.0,2026-05-31,2026-06-09,card,4366.69,87.33,15.72,4263.64,settled,False
3802,PAY0003802,4417.0,2026-05-30,2026-06-08,card,12899.32,257.99,46.44,12594.89,settled,False
3803,PAY0003803,4418.0,2026-06-04,2026-06-13,upi,9092.18,181.84,32.73,8877.61,settled,False
3804,PAY0003804,4419.0,2026-05-31,2026-06-30,card,6657.95,133.16,23.97,6500.82,settled,False
3805,PAY0003805,4420.0,2026-06-01,2026-07-01,card,32832.10,656.64,118.20,32057.26,settled,False
3806,PAY0003806,4423.0,2026-06-04,2026-06-13,wallet,12312.55,246.25,44.32,12021.98,settled,False
3807,PAY0003807,4424.0,2026-06-07,2026-06-07,ota_collect,4443.37,88.87,16.00,4338.50,settled,False
3808,PAY0003808,4425.0,2026-05-31,2026-06-02,card,12597.32,251.95,45.35,12300.02,settled,False
3809,PAY0003809,4426.0,2026-06-01,2026-07-01,card,14255.19,285.10,51.32,13918.77,settled,False
3810,PAY0003810,4427.0,2026-06-07,2026-06-14,ota_collect,1044.62,20.89,3.76,1019.97,settled,False
3811,PAY0003811,4428.0,2026-06-06,2026-07-06,ota_collect,6359.32,127.19,22.89,6209.24,settled,False
3812,PAY0003812,4429.0,2026-06-07,2026-07-07,ota_collect,4460.81,89.22,16.06,4355.53,settled,False
3813,PAY0003813,4430.0,2026-05-24,2026-05-26,ota_collect,35632.60,712.65,128.28,34791.67,settled,False
3814,PAY0003814,4431.0,2026-06-02,2026-07-02,upi,9864.50,197.29,35.51,9631.70,settled,False
3815,PAY0003815,4432.0,2026-05-27,2026-06-05,ota_collect,11858.55,237.17,42.69,11578.69,settled,False
3816,PAY0003816,4433.0,2026-06-04,2026-07-04,cash,3281.74,0.00,0.00,3281.74,settled,False
3817,PAY0003817,4434.0,2026-06-08,2026-06-08,upi,4238.72,84.77,15.26,4138.69,settled,False
3818,PAY0003818,4436.0,2026-06-04,2026-06-13,card,14100.63,282.01,50.76,13767.86,settled,False
3819,PAY0003819,4437.0,2026-05-30,2026-06-08,upi,13811.76,276.24,49.72,13485.80,settled,False
3820,PAY0003820,4438.0,2026-06-05,2026-07-05,netbanking,48748.11,974.96,175.49,47597.66,settled,False
3821,PAY0003821,4439.0,2026-05-30,2026-06-29,upi,67105.39,1342.11,241.58,65521.70,settled,False
3822,PAY0003822,4440.0,2026-06-01,2026-07-01,wallet,10524.96,210.50,37.89,10276.57,settled,False
3823,PAY0003823,4441.0,2026-06-07,2026-06-09,card,8191.02,163.82,29.49,7997.71,settled,False
3824,PAY0003824,4442.0,2026-06-05,2026-07-05,upi,49495.94,989.92,178.19,48327.83,settled,False
3825,PAY0003825,4443.0,2026-05-16,2026-05-25,ota_collect,12067.00,241.34,43.44,11782.22,settled,False
3826,PAY0003826,4445.0,2026-06-07,2026-07-07,upi,16585.25,331.70,59.71,16193.84,settled,False
3827,PAY0003827,4446.0,2026-06-06,2026-07-06,card,80418.52,1608.37,289.51,78520.64,settled,False
3828,PAY0003828,4447.0,2026-05-20,2026-05-29,netbanking,7001.60,140.03,25.21,6836.36,settled,False
3829,PAY0003829,4448.0,2026-05-29,2026-05-31,upi,21086.92,421.74,75.91,20589.27,settled,False
3830,PAY0003830,4449.0,2026-06-09,2026-06-16,upi,885.41,17.71,3.19,864.51,settled,False
3831,PAY0003831,4450.0,2026-06-07,2026-07-07,ota_collect,4197.80,83.96,15.11,4098.73,settled,False
3832,PAY0003832,4452.0,2026-05-21,2026-05-30,ota_collect,24815.19,496.30,89.33,24229.56,settled,False
3833,PAY0003833,4453.0,2026-06-10,2026-07-10,card,20537.40,410.75,73.94,20052.71,settled,False
3834,PAY0003834,4454.0,2026-06-07,2026-06-09,upi,10835.58,216.71,39.01,10579.86,settled,False
3835,PAY0003835,4455.0,2026-06-01,2026-07-01,upi,17249.39,344.99,62.10,16842.30,settled,False
3836,PAY0003836,4456.0,2026-06-05,2026-07-05,card,28364.88,567.30,102.11,27695.47,settled,False
3837,PAY0003837,4458.0,2026-06-10,2026-06-17,card,983.97,19.68,3.54,960.75,settled,False
3838,PAY0003838,4459.0,2026-05-30,2026-06-14,ota_collect,7876.39,157.53,28.36,7690.50,settled,False
3839,PAY0003839,4461.0,2026-05-29,2026-06-28,card,4730.00,94.60,17.03,4618.37,settled,False
3840,PAY0003840,4462.0,2026-05-28,2026-06-27,card,93549.56,1870.99,336.78,91341.79,settled,False
3841,PAY0003841,4463.0,2026-06-09,2026-06-18,upi,4219.97,84.40,15.19,4120.38,settled,False
3842,PAY0003842,4464.0,2026-05-26,2026-05-28,upi,20996.36,419.93,75.59,20500.84,settled,False
3843,PAY0003843,4465.0,2026-05-24,2026-06-08,ota_collect,4035.74,80.71,14.53,3940.50,settled,False
3844,PAY0003844,4466.0,2026-05-23,2026-06-01,upi,3627.18,72.54,13.06,3541.58,settled,False
3845,PAY0003845,4468.0,2026-06-03,2026-06-05,card,24368.68,487.37,87.73,23793.58,settled,False
3846,PAY0003846,4470.0,2026-05-21,2026-05-30,ota_collect,4241.10,84.82,15.27,4141.01,settled,False
3847,PAY0003847,4471.0,2026-06-03,2026-06-05,ota_collect,3938.64,78.77,14.18,3845.69,settled,False
3848,PAY0003848,4473.0,2026-05-23,2026-05-25,ota_collect,7600.08,152.00,27.36,7420.72,settled,False
3849,PAY0003849,4474.0,2026-06-03,2026-07-03,upi,3990.11,79.80,14.36,3895.95,settled,False
3850,PAY0003850,4475.0,2026-05-21,2026-05-22,card,7697.12,153.94,27.71,7515.47,settled,False
3851,PAY0003851,4476.0,2026-06-10,2026-07-10,upi,11698.32,233.97,42.11,11422.24,settled,False
3852,PAY0003852,4477.0,2026-06-09,2026-07-09,upi,3179.98,63.60,11.45,3104.93,settled,False
